"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.558575333E0,-1.404938698E0,6.134564057E-2,6.588771939E-1,1.552976236E0
1.568611333E0,-1.625263095E0,1.005228683E-1,7.846138477E-1,1.807540833E0
1.578646333E0,-1.873455167E0,1.161366105E-1,8.862796426E-1,2.075768190E0
1.588682333E0,-2.113118887E0,-2.470093966E-2,9.300386310E-1,2.308864098E0
1.598717333E0,-2.264431715E0,-2.345176041E-1,8.948841691E-1,2.446112666E0
1.608753333E0,-2.308330297E0,-4.016125798E-1,7.799557447E-1,2.469415394E0
1.618789333E0,-2.252431393E0,-4.952357411E-1,6.174018979E-1,2.387444391E0
1.628824333E0,-2.050320864E0,-4.516674876E-1,4.518401623E-1,2.147551791E0
1.638860333E0,-1.745540380E0,-3.199707270E-1,3.358355165E-1,1.806122360E0
1.648896333E0,-1.412662029E0,-1.563431770E-1,2.769948542E-1,1.448027399E0
1.658931333E0,-1.065931320E0,-7.890153676E-2,1.590034217E-1,1.080609606E0
1.668967333E0,-7.715635896E-1,-6.041840091E-2,4.941460490E-2,7.755014888E-1
1.679003333E0,-5.425339937E-1,-1.265314370E-1,-2.990356274E-2,5.578956551E-1
1.689038333E0,-3.663184345E-1,-2.178307325E-1,-2.741377242E-2,4.270725212E-1
1.699074333E0,-2.527412772E-1,-3.616015017E-1,1.295601833E-4,4.411732268E-1
1.709110333E0,-1.955480278E-1,-5.529443026E-1,1.474631950E-2,5.866889183E-1
1.719145333E0,-1.937086880E-1,-6.418292522E-1,4.079996794E-2,6.716639653E-1
1.729181333E0,-1.726795584E-1,-7.477216125E-1,8.815602958E-2,7.724489143E-1
1.739216333E0,-1.753969043E-1,-9.113937020E-1,1.180176288E-1,9.355911045E-1
1.749252333E0,-1.750011593E-1,-1.018111944E0,1.622950882E-1,1.045713647E0
1.759288333E0,-1.793131381E-1,-9.558908939E-1,2.166268826E-1,9.963974151E-1
1.769323333E0,-2.109163404E-1,-7.738750577E-1,2.646988034E-1,8.446500838E-1
1.779359333E0,-2.514443696E-1,-5.692687035E-1,3.165686131E-1,6.982168821E-1
1.789395333E0,-2.872987688E-1,-3.997172117E-1,3.547900319E-1,6.067869466E-1
1.799430333E0,-3.294864893E-1,-2.876679897E-1,3.733220100E-1,5.750509039E-1
1.809466333E0,-4.032949507E-1,-2.372080088E-1,3.672135174E-1,5.947774576E-1
1.819502333E0,-5.199674368E-1,-2.371578217E-1,3.461033404E-1,6.681298451E-1
1.829537333E0,-6.449508667E-1,-2.246028781E-1,3.304018676E-1,7.586655834E-1
1.839572833E0,-7.282399535E-1,-2.243872136E-1,3.273472190E-1,8.293607498E-1
1.849607833E0,-7.933974266E-1,-2.632208765E-1,3.204397857E-1,8.952353672E-1
1.859643833E0,-8.367537260E-1,-3.153672218E-1,2.969505489E-1,9.422276323E-1
1.869679833E0,-8.733013272E-1,-3.131658435E-1,2.584971786E-1,9.630933729E-1
1.879714833E0,-8.963694572E-1,-2.298974544E-1,2.170315683E-1,9.504913177E-1
1.889750833E0,-9.298379421E-1,-8.853285760E-2,1.869104207E-1,9.525608489E-1
1.899786833E0,-9.702748656E-1,2.120396867E-2,1.577895284E-1,9.832499471E-1
1.909821833E0,-9.746819139E-1,9.772723913E-2,1.429487914E-1,9.899443436E-1
1.919857833E0,-9.394532442E-1,1.346584111E-1,1.411495954E-1,9.594938739E-1
1.929892833E0,-8.660078049E-1,9.671875089E-2,1.623265147E-1,8.863824977E-1
1.939928833E0,-7.848014832E-1,4.472288489E-2,1.864503473E-1,8.078844202E-1
1.949964833E0,-6.961895823E-1,-1.031023101E-3,2.029486299E-1,7.251683556E-1
1.959999833E0,-6.089980602E-1,-4.027685896E-2,1.954512000E-1,6.408603860E-1
1.970035833E0,-5.346966982E-1,-8.042188734E-2,1.706776768E-1,5.670089138E-1
1.980071833E0,-4.918972552E-1,-1.297267824E-1,1.455967277E-1,5.291411483E-1
1.990106833E0,-4.562356472E-1,-1.356834769E-1,1.123090833E-1,4.890544979E-1
2.000142833E0,-3.896155655E-1,-1.283341795E-1,4.148646072E-2,4.122997417E-1
2.010178833E0,-3.186106086E-1,-9.396314621E-2,-4.264572635E-2,3.349036439E-1
2.020213833E0,-2.416328192E-1,-6.840430945E-2,-1.201638356E-1,2.783970478E-1
2.030249833E0,-1.818240881E-1,-3.668073565E-2,-1.612881124E-1,2.458034389E-1
2.040285833E0,-1.290205568E-1,7.669209689E-2,-1.488394737E-1,2.113792108E-1
2.050320833E0,-5.805264413E-2,2.418514937E-1,-1.096526608E-1,2.718197206E-1
2.060356833E0,2.315660752E-2,3.907825649E-1,-7.429002970E-2,3.984548281E-1
2.070391833E0,9.653974324E-2,5.143825412E-1,-4.996231943E-2,5.257428593E-1
2.080427833E0,1.403045952E-1,6.127970219E-1,-2.911322936E-2,6.293275376E-1
2.090463833E0,1.457768679E-1,6.587602496E-1,-1.388766989E-2,6.748398544E-1
2.100498833E0,1.316695064E-1,7.003281713E-1,-9.700798430E-3,7.126643753E-1
2.110534833E0,1.175496951E-1,7.309315801E-1,-1.947619766E-2,7.405796566E-1
2.120570833E0,1.167698130E-1,7.048348784E-1,-2.677784301E-2,7.149436677E-1
2.130605833E0,1.221624538E-1,6.250540614E-1,-2.385821939E-2,6.373268074E-1
2.140641833E0,1.214316338E-1,4.803495407E-1,-2.083591186E-3,4.954650990E-1
2.150677833E0,1.092426032E-1,3.263892531E-1,3.981245682E-2,3.464807681E-1
2.160712833E0,1.015328094E-1,1.794478148E-1,7.133819163E-2,2.181732505E-1
2.170748833E0,9.557159245E-2,4.281434417E-2,9.396147728E-2,1.406973936E-1
2.180783833E0,8.892140538E-2,-3.435260430E-2,1.109866798E-1,1.463050267E-1
2.190819833E0,8.504038304E-2,-7.139557600E-2,1.145776808E-1,1.595532512E-1
2.200855833E0,7.832372934E-2,-8.985278755E-2,9.370093048E-2,1.516179224E-1
2.210890833E0,1.174751297E-1,-9.476951510E-2,5.434846878E-2,1.604226391E-1
2.220926833E0,1.953704059E-1,-9.799546003E-2,4.538005684E-3,2.186167862E-1
2.230962833E0,2.604921460E-1,-1.232504845E-1,-3.864062577E-2,2.907575244E-1
2.240997833E0,2.942326963E-1,-1.488890946E-1,-5.833020806E-2,3.348779707E-1
2.251033833E0,3.094814122E-1,-1.398609728E-1,-6.182294339E-2,3.451983669E-1
2.261068833E0,2.810119689E-1,-1.295167208E-1,-5.689248443E-2,3.146093806E-1
2.271104833E0,2.255042344E-1,-1.693797112E-1,-4.819673300E-2,2.861198549E-1
2.281140833E0,1.412517130E-1,-2.427268475E-1,-4.397878796E-2,2.842578103E-1
2.291175833E0,2.698612958E-2,-3.204567730E-1,-3.011197597E-2,3.229977178E-1
2.301211833E0,-8.992776275E-2,-3.296977282E-1,-1.771244407E-2,3.422007089E-1
2.311247833E0,-2.015019655E-1,-2.402458787E-1,-8.748244494E-3,3.136840068E-1
2.321282833E0,-3.070590198E-1,-1.050350890E-1,1.188513823E-3,3.245289265E-1
2.331318833E0,-4.240149260E-1,2.867414616E-3,1.090159453E-2,4.241647372E-1
2.341354833E0,-5.455622077E-1,3.618032113E-2,2.156755328E-2,5.471857979E-1
2.351389833E0,-6.508255005E-1,3.384557785E-3,3.160660714E-2,6.516013083E-1
2.361425833E0,-7.358208299E-1,-7.981015369E-3,4.000355303E-2,7.369506595E-1
2.371460833E0,-8.424692750E-1,-2.352189086E-2,5.183118582E-2,8.443898569E-1
2.381496833E0,-9.959521294E-1,-1.460787281E-2,6.964699179E-2,9.984912305E-1
2.391532833E0,-1.195548296E0,-1.117985137E-2,1.072292551E-1,1.200399446E0
2.401567833E0,-1.390534759E0,2.177160420E-2,1.457524896E-1,1.398322104E0
2.411603833E0,-1.539088726E0,1.084527001E-1,1.740062386E-1,1.552686145E0
2.421639833E0,-1.657503963E0,1.913004965E-1,1.989695430E-1,1.680328582E0
2.431674833E0,-1.771405816E0,1.865073442E-1,2.121961266E-1,1.793792282E0
2.441710833E0,-1.903101087E0,1.136561483E-1,2.023325115E-1,1.917198454E0
2.451746833E0,-2.041180372E0,2.604960278E-2,1.824376285E-1,2.049482711E0
2.461781833E0,-2.175747156E0,-3.699051216E-2,1.637970060E-1,2.182217552E0
2.471817833E0,-2.326734066E0,-1.286863536E-1,1.654228717E-1,2.336154173E0
2.481852833E0,-2.451245308E0,-2.617170811E-1,1.796561629E-1,2.471715139E0
2.491888833E0,-2.502736330E0,-3.437499106E-1,1.927123070E-1,2.533572808E0
2.501924833E0,-2.434508324E0,-2.847423553E-1,2.007485926E-1,2.459310673E0
2.511959833E0,-2.259485960E0,-1.464121938E-1,2.277466506E-1,2.275649769E0
2.521995833E0,-2.108220339E0,-1.188587472E-1,2.638412118E-1,2.127987919E0
2.532031833E0,-1.949625373E0,-6.826560944E-2,2.722224295E-1,1.969721894E0
2.542066833E0,-1.731653810E0,3.394549713E-2,2.248609215E-1,1.746522158E0
2.552102833E0,-1.482048273E0,2.263674140E-1,1.227630600E-1,1.504253987E0
2.562138833E0,-1.263748169E0,3.996358514E-1,-6.295971107E-4,1.325431494E0
2.572173833E0,-1.124820828E0,4.199019670E-1,-9.957934916E-2,1.204763713E0
2.582209833E0,-1.009665012E0,4.437899888E-1,-1.433951408E-1,1.112175866E0
2.592244833E0,-9.092153907E-1,4.797008634E-1,-1.414068341E-1,1.037680798E0
2.602280833E0,-8.008941412E-1,5.370042324E-1,-1.258456409E-1,9.724413074E-1
2.612316833E0,-6.053568125E-1,6.774955988E-1,-1.537475735E-1,9.214637666E-1
2.622351833E0,-4.042550027E-1,7.585844398E-1,-2.007180750E-1,8.827005184E-1
2.632387833E0,-2.460826933E-1,6.898431778E-1,-2.368148267E-1,7.697542232E-1
2.642423833E0,-1.013951078E-1,5.651487708E-1,-2.423836887E-1,6.232366754E-1
2.652458833E0,5.548957735E-2,4.659524560E-1,-2.240691334E-1,5.199978471E-1
2.662494833E0,2.961708903E-1,4.686100483E-1,-2.156711072E-1,5.948332540E-1
2.672530833E0,5.373381972E-1,4.752492905E-1,-2.104872614E-1,7.475955548E-1
2.682565833E0,7.541692853E-1,3.738043606E-1,-2.044794559E-1,8.662060141E-1
2.692601833E0,9.993223548E-1,2.066340148E-1,-1.919157356E-1,1.038351787E0
2.702636833E0,1.279770374E0,9.950427711E-2,-2.466165572E-1,1.307108656E0
2.712672833E0,1.590582490E0,1.246018987E-2,-3.475658000E-1,1.628161509E0
2.722708833E0,1.934841990E0,7.833320647E-2,-4.232848287E-1,1.982150263E0
2.732743833E0,2.335607290E0,2.411215901E-1,-4.670922458E-1,2.394029282E0
2.742779833E0,2.692010880E0,3.674052358E-1,-4.421759546E-1,2.752712981E0
2.752815833E0,3.009514093E0,5.902572274E-1,-3.721963465E-1,3.089354106E0
2.762850833E0,3.196003437E0,8.248844743E-1,-2.374209017E-1,3.309265938E0
2.772886833E0,3.318302393E0,1.058228731E0,-1.640222967E-2,3.482994093E0
2.782921833E0,3.468993425E0,1.120304108E0,2.729333043E-1,3.655610656E0
2.792957833E0,3.703308105E0,9.963076711E-1,5.795683861E-1,3.878533152E0
2.802993833E0,4.016779900E0,6.955303550E-1,7.200044394E-1,4.139648491E0
2.813028833E0,4.327444077E0,1.377885342E-1,7.615577579E-1,4.396103745E0
2.823064833E0,4.583465576E0,-2.694241405E-1,6.344722509E-1,4.635008208E0
2.833100708E0,4.791117668E0,-4.556624591E-1,3.783173859E-1,4.827583332E0
2.843135708E0,5.078515053E0,-3.707073927E-1,1.239113286E-1,5.093534444E0
2.853171708E0,5.647010326E0,-2.395277917E-1,-1.952679642E-2,5.652121768E0
2.863207708E0,6.366311550E0,-6.690724194E-2,4.892922565E-2,6.366851137E0
2.873242708E0,7.291664124E0,5.806521177E-1,1.491328031E-1,7.316267024E0
2.883278708E0,8.156029701E0,1.163396955E0,2.033532709E-1,8.241096135E0
2.893313708E0,8.803902626E0,1.595752835E0,2.311779708E-1,8.950339201E0
2.903349708E0,9.354988098E0,1.799020648E0,1.739901155E-1,9.527987729E0
2.913385708E0,9.774146080E0,1.889710307E0,1.254034042E-1,9.955936051E0
2.923420708E0,1.040133381E1,2.081675768E0,-6.546878070E-2,1.060779926E1
2.933456708E0,1.124831676E1,2.211818933E0,-3.268292844E-1,1.146837349E1
2.943492708E0,1.255129719E1,2.717243910E0,-5.924843550E-1,1.285571909E1
2.953527708E0,1.447452736E1,2.684831381E0,-1.022624493E0,1.475689746E1
2.963563708E0,1.511951923E1,1.902767539E0,-1.129829526E0,1.528060538E1
2.973599708E0,1.509253311E1,1.702113509E0,-9.429534674E-1,1.521745404E1
2.983634708E0,1.506716061E1,1.559447765E0,-7.669911981E-1,1.516705250E1
2.993670708E0,1.504180527E1,1.449307442E0,-6.020616293E-1,1.512345450E1
3.003705708E0,1.501851082E1,1.371705890E0,-4.444029927E-1,1.508756900E1
3.013741708E0,1.499731255E1,1.319989800E0,-2.958287001E-1,1.505819615E1
3.023777708E0,1.498365402E1,1.297425628E0,-1.489684135E-1,1.504045853E1
3.033812708E0,1.498839283E1,1.306788206E0,-3.509747796E-3,1.504525265E1
3.043848708E0,1.500070858E1,1.337679148E0,1.465833783E-1,1.506094718E1
3.053884708E0,1.502492905E1,1.405979872E0,2.987856865E-1,1.509352660E1
3.063919708E0,1.504446030E1,1.506493211E0,4.573552012E-1,1.512661499E1
3.073955708E0,1.505497074E1,1.633283138E0,6.244752407E-1,1.515617785E1
3.083990708E0,1.504967594E1,1.790540338E0,8.034964800E-1,1.517710075E1
3.094026708E0,1.503336334E1,1.965935349E0,1.001518726E0,1.519440538E1
3.104062708E0,1.500818920E1,2.165483475E0,1.211695910E0,1.521194494E1
