"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.940227083E-1,4.336435813E-3,-2.078811638E-3,-6.616981700E-3,8.179888765E-3
6.040427083E-1,6.645662710E-3,8.964720182E-4,-1.107324939E-2,1.294547593E-2
6.140627083E-1,3.086793236E-3,1.327846432E-3,-1.356475335E-2,1.397476304E-2
6.240827083E-1,-3.783097491E-3,3.563251812E-4,-1.299989689E-2,1.354385888E-2
6.341037083E-1,-5.251198076E-3,2.222468145E-3,-1.552710310E-2,1.654102102E-2
6.441237083E-1,-8.000912145E-3,1.649622107E-3,-2.343722433E-2,2.482013965E-2
6.541437083E-1,-1.121519133E-2,-1.508409623E-4,-3.175219148E-2,3.367498974E-2
6.641637083E-1,-9.784806520E-3,5.240039900E-4,-3.783112019E-2,3.907954291E-2
6.741847083E-1,-1.233370695E-2,-2.981241094E-3,-4.006309807E-2,4.202451609E-2
6.842047083E-1,-6.638270803E-3,-1.138333697E-3,-3.861007839E-2,3.919311925E-2
6.942247083E-1,-3.259796649E-3,-4.484714009E-5,-3.501269966E-2,3.516414969E-2
7.042447083E-1,2.095196396E-5,-4.911927972E-4,-3.042673506E-2,3.043070679E-2
7.142657083E-1,7.264846936E-4,-6.705564447E-4,-3.356688842E-2,3.358144464E-2
7.242857083E-1,5.121232942E-3,-1.605059719E-3,-3.466304764E-2,3.507606186E-2
7.343057083E-1,8.711803705E-3,-1.527763670E-3,-3.670741990E-2,3.775796951E-2
7.443257083E-1,8.636969142E-3,-1.454793150E-3,-3.895885870E-2,3.993127008E-2
7.543467083E-1,8.492685854E-3,-2.182486933E-4,-4.341557249E-2,4.423895659E-2
7.643667083E-1,2.604702953E-3,-1.527991379E-3,-4.247893766E-2,4.258614070E-2
7.743867083E-1,2.791184001E-3,-2.838495420E-3,-4.211825877E-2,4.230597460E-2
7.844067083E-1,-2.163094468E-3,-1.180677908E-3,-4.478115588E-2,4.484891192E-2
7.944277083E-1,-6.460846402E-3,-1.336436486E-3,-4.818006232E-2,4.862969262E-2
8.044477083E-1,-1.140846591E-2,-1.464002067E-3,-5.034334585E-2,5.164057385E-2
8.144677083E-1,-9.165717289E-3,-3.045659978E-4,-5.268743634E-2,5.347961371E-2
8.244877083E-1,-1.172395051E-2,-3.104347270E-3,-5.364084989E-2,5.499480670E-2
8.345087083E-1,-8.601067588E-3,5.047162995E-5,-5.182741582E-2,5.253629167E-2
8.445287083E-1,-8.229291067E-3,-7.311659865E-4,-4.551173002E-2,4.625552296E-2
8.545487083E-1,-1.269239932E-3,-1.748571405E-3,-4.468631744E-2,4.473852298E-2
8.645687083E-1,6.698076613E-4,1.851756126E-3,-4.760727286E-2,4.764798078E-2
8.745897083E-1,3.368035890E-3,-5.475431681E-4,-4.276709631E-2,4.290300684E-2
8.846097083E-1,2.807972953E-3,7.747162599E-4,-4.258573428E-2,4.268523939E-2
8.946297083E-1,4.335673992E-3,-8.145850152E-4,-4.437762499E-2,4.459635879E-2
9.046497083E-1,1.774245873E-3,-2.641513245E-3,-4.125107452E-2,4.137362312E-2
9.146707083E-1,1.175292302E-3,1.866315957E-3,-3.689989075E-2,3.696574610E-2
9.246907083E-1,-1.427414827E-3,1.064171898E-3,-2.882704884E-2,2.888197915E-2
9.347107083E-1,-3.603124991E-3,2.331570722E-4,-2.179949358E-2,2.209648823E-2
9.447307083E-1,-3.292067908E-3,8.440862875E-4,-1.418924425E-2,1.459057384E-2
9.547517083E-1,-4.219247960E-3,-2.147795400E-3,-8.517430164E-3,9.744829143E-3
9.647717083E-1,-5.596102215E-3,1.882366138E-3,-3.297634423E-3,6.762695843E-3
9.747917083E-1,-2.571404912E-3,-1.033967594E-3,1.430212404E-3,3.118768944E-3
9.848117083E-1,8.632740937E-4,-1.786576817E-3,2.156456467E-3,2.930427166E-3
9.948327083E-1,-1.477319747E-4,-1.993915765E-3,6.307820790E-3,6.617108729E-3
1.004852708E0,1.044692472E-4,3.366163000E-4,1.129698753E-2,1.130248431E-2
1.014872708E0,7.439879701E-4,-1.828060485E-4,1.719376445E-2,1.721082427E-2
1.024892708E0,3.565607127E-3,6.593321450E-5,1.689229347E-2,1.726463090E-2
1.034913708E0,4.640544765E-3,7.582376711E-4,1.852775179E-2,1.911510310E-2
1.044933708E0,3.567290492E-3,1.190791372E-4,2.268974110E-2,2.296876341E-2
1.054953708E0,3.370749298E-3,1.635537483E-4,2.684986405E-2,2.706111417E-2
1.064973708E0,3.705508541E-3,1.446398557E-3,2.712576836E-2,2.741587445E-2
1.074994583E0,7.845284417E-4,-1.794684678E-3,2.979368903E-2,2.985800201E-2
1.085014583E0,-4.567708820E-4,-7.326160558E-4,3.017638624E-2,3.018873386E-2
1.095034583E0,-7.228571922E-4,5.730136763E-4,3.161428496E-2,3.162773910E-2
1.105054583E0,-7.220581174E-4,-3.921159077E-4,2.869519033E-2,2.870695161E-2
1.115075583E0,-1.807198860E-3,-1.514213393E-3,2.540275268E-2,2.551193160E-2
1.125095583E0,-3.469875082E-4,-2.316890052E-3,2.133211121E-2,2.146036692E-2
1.135115583E0,5.343716592E-3,-1.727505121E-3,2.073538303E-2,2.148245076E-2
1.145136583E0,3.473378718E-3,4.267259501E-4,1.943762414E-2,1.975013132E-2
1.155156583E0,4.329055548E-3,2.878245432E-4,1.596957259E-2,1.654843840E-2
1.165176583E0,5.018814001E-3,-8.855641354E-4,1.151543390E-2,1.259277315E-2
1.175196583E0,1.541855279E-3,-1.682048663E-3,4.394490272E-3,4.951580572E-3
1.185217583E0,2.945607062E-3,3.915210254E-5,1.674603904E-3,3.388573754E-3
