"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.105827083E-1,-7.324733734E-1,-2.298576385E-1,-2.003838681E-2,7.679539789E-1
5.206007083E-1,-7.279867530E-1,-1.686387658E-1,-1.674086042E-2,7.474516722E-1
5.306197083E-1,-7.265539765E-1,-1.105897501E-1,-6.798765156E-3,7.349537379E-1
5.406387083E-1,-7.187527418E-1,-6.620124727E-2,-2.957954304E-3,7.218011212E-1
5.506567083E-1,-7.103753090E-1,-3.441515937E-2,5.113793071E-3,7.112268511E-1
5.606757083E-1,-7.042351365E-1,-7.397120818E-3,1.833745465E-2,7.045126735E-1
5.706947083E-1,-6.942322254E-1,1.332446374E-2,2.971892245E-2,6.949957831E-1
5.807127083E-1,-6.887112260E-1,3.902849555E-2,4.211274162E-2,6.911004697E-1
5.907317083E-1,-6.871620417E-1,6.932675093E-2,5.231701955E-2,6.926290063E-1
6.007507083E-1,-6.886606216E-1,9.915947914E-2,6.836549938E-2,6.991136500E-1
6.107687083E-1,-6.983273625E-1,1.174259260E-1,8.124292642E-2,7.127765193E-1
6.207877083E-1,-7.036046982E-1,1.128420904E-1,9.508497268E-2,7.189117197E-1
6.308067083E-1,-7.043367624E-1,9.321335703E-2,1.023891494E-1,7.178179036E-1
6.408247083E-1,-6.950990558E-1,7.369398326E-2,1.051756144E-1,7.068630775E-1
6.508437083E-1,-6.803812981E-1,4.933267459E-2,9.789814055E-2,6.891563462E-1
6.608627083E-1,-6.652300358E-1,9.065681137E-3,9.789334983E-2,6.724554223E-1
6.708817083E-1,-6.479144096E-1,-4.313350841E-2,8.576577902E-2,6.549880538E-1
6.808997083E-1,-6.359248757E-1,-1.081950665E-1,7.563698292E-2,6.494825426E-1
6.909187083E-1,-6.283823848E-1,-1.758230031E-1,7.088509202E-2,6.563557314E-1
7.009377083E-1,-6.236312985E-1,-2.392110229E-1,7.122997195E-2,6.717228736E-1
7.109557083E-1,-6.218504310E-1,-2.904223800E-1,7.325308770E-2,6.902239724E-1
7.209747083E-1,-6.205726266E-1,-3.248082995E-1,7.841295749E-2,7.048116119E-1
7.309937083E-1,-6.259205937E-1,-3.437377512E-1,8.473909646E-2,7.191056569E-1
7.410117083E-1,-6.184030175E-1,-3.584570587E-1,8.848696202E-2,7.202386392E-1
7.510307083E-1,-6.095259190E-1,-3.544101119E-1,8.686382324E-2,7.104038972E-1
7.610497083E-1,-5.946029425E-1,-3.273963332E-1,8.645955473E-2,6.842633066E-1
7.710677083E-1,-5.797708035E-1,-2.930030823E-1,8.101849258E-2,6.546365304E-1
7.810867083E-1,-5.723485351E-1,-2.574592233E-1,7.981048524E-2,6.326435100E-1
7.911057083E-1,-5.627195835E-1,-2.207729518E-1,8.220558614E-2,6.100424447E-1
8.011247083E-1,-5.653411746E-1,-1.824657768E-1,7.924202085E-2,5.993193650E-1
8.111427083E-1,-5.618032217E-1,-1.444857866E-1,7.761310786E-2,5.852544720E-1
8.211617083E-1,-5.658520460E-1,-1.127337217E-1,7.927891612E-2,5.823938328E-1
8.311807083E-1,-5.610634685E-1,-8.201476187E-2,7.557336241E-2,5.720401821E-1
8.411987083E-1,-5.481300950E-1,-5.801009387E-2,7.003132999E-2,5.556223171E-1
8.512177083E-1,-5.340939164E-1,-3.076674603E-2,5.749167874E-2,5.380596596E-1
8.612367083E-1,-5.105878115E-1,-4.143126309E-3,5.021485686E-2,5.130678421E-1
8.712547083E-1,-4.962311089E-1,1.983319223E-2,4.074162245E-2,4.982956439E-1
8.812737083E-1,-4.736847878E-1,4.139201343E-2,3.611864150E-2,4.768596577E-1
8.912927083E-1,-4.575182498E-1,4.594128579E-2,3.228414059E-2,4.609509912E-1
9.013107083E-1,-4.407323301E-1,3.478929773E-2,3.285885230E-2,4.433226660E-1
9.113297083E-1,-4.237284660E-1,1.099959202E-2,3.176505864E-2,4.250597874E-1
9.213487083E-1,-4.005701542E-1,-2.010905929E-2,2.988459729E-2,4.021864143E-1
9.313677083E-1,-3.779802322E-1,-3.940257430E-2,2.566435002E-2,3.808940505E-1
9.413857083E-1,-3.571167588E-1,-5.719248950E-2,2.249731869E-2,3.623665129E-1
9.514047083E-1,-3.334124386E-1,-7.474646717E-2,1.861330122E-2,3.421948912E-1
9.614237083E-1,-3.128853142E-1,-7.865199447E-2,1.576158963E-2,3.230043093E-1
9.714417083E-1,-2.904881537E-1,-8.465608209E-2,1.298934780E-2,3.028510242E-1
9.814607083E-1,-2.739605904E-1,-9.221173823E-2,1.048624236E-2,2.892531262E-1
9.914797083E-1,-2.517006993E-1,-1.008122712E-1,7.955872454E-3,2.712556948E-1
1.001497708E0,-2.417689860E-1,-1.189361513E-1,9.677339345E-3,2.696139862E-1
1.011516708E0,-2.303635329E-1,-1.444748789E-1,1.028717589E-2,2.721142663E-1
1.021535708E0,-2.217186391E-1,-1.841098964E-1,6.227186881E-3,2.882609699E-1
1.031553708E0,-2.082584500E-1,-2.326616496E-1,5.048342515E-3,3.122955507E-1
1.041572708E0,-1.983613372E-1,-2.863988876E-1,3.867497202E-3,3.484056550E-1
1.051591708E0,-1.915322393E-1,-3.393892348E-1,1.138685038E-3,3.897062329E-1
1.061610708E0,-1.775541008E-1,-3.805601001E-1,-2.733018482E-3,4.199510898E-1
1.071628708E0,-1.632613093E-1,-3.944957554E-1,-2.835338935E-3,4.269533877E-1
1.081647708E0,-1.475614458E-1,-3.845794797E-1,-3.205252113E-3,4.119296422E-1
1.091666708E0,-1.311435103E-1,-3.594963253E-1,-9.101316100E-4,3.826709507E-1
1.101684708E0,-1.201103032E-1,-3.210320175E-1,1.942912932E-3,3.427707923E-1
1.111703708E0,-1.058532372E-1,-2.735505700E-1,8.374007419E-3,2.934364432E-1
1.121722708E0,-9.266899526E-2,-2.282254547E-1,1.269871462E-2,2.466488561E-1
1.131740708E0,-7.240039855E-2,-1.766686291E-1,1.261483412E-2,1.913446008E-1
1.141759708E0,-5.478918180E-2,-1.333970577E-1,1.871507056E-2,1.454196799E-1
1.151778708E0,-3.492600471E-2,-8.815197647E-2,2.422390878E-2,9.786416360E-2
1.161796708E0,-1.838244870E-2,-5.227893218E-2,2.878324129E-2,6.244578568E-2
1.171815708E0,1.516265795E-3,-2.745795064E-2,2.795507200E-2,3.921382621E-2
1.181834708E0,1.554073859E-2,-7.949231192E-3,2.936575003E-2,3.416214436E-2
1.191853708E0,2.789044753E-2,2.122189850E-3,2.818426862E-2,3.970810687E-2
1.201871708E0,3.779447824E-2,3.731271718E-3,2.905352414E-2,4.781686145E-2
1.211890708E0,4.600107297E-2,1.090993057E-3,2.579497546E-2,5.275101648E-2
1.221909708E0,5.809315667E-2,-6.492092274E-3,2.274166048E-2,6.272276488E-2
1.231927708E0,6.818288565E-2,-1.386081986E-2,2.204049565E-2,7.298500990E-2
1.241946708E0,7.800222188E-2,-2.089023218E-2,2.156805061E-2,8.358187140E-2
1.251965708E0,8.329886198E-2,-2.263633534E-2,2.507846989E-2,8.988900788E-2
1.261983708E0,8.914689720E-2,-2.908091806E-2,2.615545131E-2,9.734976481E-2
1.272002708E0,9.136953205E-2,-3.361573815E-2,2.941495366E-2,1.017037302E-1
1.282021917E0,9.990841895E-2,-4.231521860E-2,2.908924967E-2,1.123318937E-1
1.292040917E0,1.036615372E-1,-5.111401528E-2,3.314743564E-2,1.202377201E-1
1.302058917E0,1.071135253E-1,-5.779162422E-2,3.767454252E-2,1.274070260E-1
1.312077917E0,1.108858511E-1,-4.882127792E-2,3.932325915E-2,1.273793855E-1
1.322096917E0,1.138640642E-1,-4.104298353E-2,4.401974380E-2,1.287916514E-1
1.332114917E0,1.147523597E-1,-2.993756160E-2,4.723734036E-2,1.276547217E-1
1.342133917E0,1.169018000E-1,-2.323864587E-2,4.939583316E-2,1.290194321E-1
1.352152917E0,1.150221154E-1,-2.548927441E-2,5.260585248E-2,1.290238965E-1
1.362170917E0,1.164378524E-1,-2.909972332E-2,5.573586375E-2,1.323293387E-1
1.372189917E0,1.111154482E-1,-3.373244032E-2,5.875508115E-2,1.301410001E-1
1.382208917E0,1.035643220E-1,-4.539149627E-2,5.883098021E-2,1.274638810E-1
1.392226917E0,9.890448302E-2,-6.415591389E-2,6.027008221E-2,1.324030244E-1
1.402245917E0,8.764570206E-2,-8.706682175E-2,6.113427877E-2,1.378397642E-1
1.412264917E0,7.561626285E-2,-1.123585328E-1,5.850176886E-2,1.475286958E-1
1.422283917E0,6.429570168E-2,-1.327974945E-1,6.314179301E-2,1.604867528E-1
1.432301917E0,5.159640312E-2,-1.519827247E-1,6.346271932E-2,1.725933201E-1
1.442320917E0,4.271076620E-2,-1.684266776E-1,6.776612252E-2,1.865046987E-1
1.452339917E0,3.617281467E-2,-1.778452545E-1,6.982303411E-2,1.944547844E-1
1.462357917E0,3.193333000E-2,-1.813273281E-1,7.108563930E-2,1.973638913E-1
1.472376917E0,2.895056829E-2,-1.897863299E-1,7.001515478E-2,2.043504546E-1
1.482395917E0,3.427715600E-2,-1.959118694E-1,7.167457044E-2,2.114086754E-1
1.492413917E0,3.909900039E-2,-1.929026544E-1,6.752616167E-2,2.080863965E-1
1.502432917E0,4.233554006E-2,-1.971178949E-1,6.679086387E-2,2.123882811E-1
1.512451917E0,5.050984770E-2,-2.076245993E-1,6.094495207E-2,2.222014990E-1
1.522470917E0,5.498955026E-2,-2.198365331E-1,5.934572592E-2,2.342517174E-1
1.532488917E0,6.355933845E-2,-2.403191626E-1,5.746606365E-2,2.551380761E-1
1.542507917E0,6.665658951E-2,-2.641832232E-1,5.024170876E-2,2.770561417E-1
1.552526917E0,7.664847374E-2,-2.718049884E-1,4.591020569E-2,2.861130672E-1
1.562544917E0,8.173164725E-2,-2.624000311E-1,3.919983655E-2,2.776156798E-1
1.572563917E0,9.171666950E-2,-2.425828576E-1,3.203420714E-2,2.613131851E-1
1.582582917E0,9.765791148E-2,-2.151941061E-1,2.365403995E-2,2.374975465E-1
1.592600917E0,1.039149836E-1,-1.856418848E-1,1.642315276E-2,2.133798330E-1
1.602619917E0,1.122397557E-1,-1.547982097E-1,1.550196670E-2,1.918347191E-1
1.612638917E0,1.193096116E-1,-1.295153797E-1,1.276257262E-2,1.765556577E-1
1.622657917E0,1.212960631E-1,-1.013956070E-1,1.072338969E-2,1.584575499E-1
1.632675917E0,1.270812750E-1,-7.283879817E-2,1.112408563E-2,1.468975366E-1
1.642694917E0,1.346334666E-1,-4.521889240E-2,9.769868106E-3,1.423599975E-1
1.652713917E0,1.411922574E-1,-1.552915759E-2,7.130628452E-3,1.422225515E-1
1.662731917E0,1.465840936E-1,1.689349674E-2,3.552405396E-3,1.475971080E-1
1.672750917E0,1.488465965E-1,4.427784681E-2,-1.390210120E-3,1.552989687E-1
1.682769917E0,1.544434875E-1,7.032596320E-2,-5.260582082E-3,1.697828191E-1
1.692787917E0,1.506447941E-1,1.018716171E-1,-7.638470735E-3,1.820165559E-1
1.702806917E0,1.558888257E-1,1.292345375E-1,-4.021632019E-3,2.025316399E-1
1.712825917E0,1.593035460E-1,1.397684813E-1,-4.034169018E-3,2.119649089E-1
1.722844917E0,1.622308940E-1,1.338658631E-1,-3.454398829E-3,2.103588960E-1
1.732862917E0,1.669392586E-1,1.206291839E-1,-5.027938634E-3,2.060228051E-1
1.742881917E0,1.745314002E-1,1.116527319E-1,-1.152578555E-2,2.075099659E-1
1.752900917E0,1.829042882E-1,1.267826259E-1,-1.555746235E-2,2.230915675E-1
1.762918917E0,1.894165128E-1,1.546078622E-1,-1.740622893E-2,2.451227921E-1
1.772937917E0,1.916158497E-1,1.795037687E-1,-2.210414782E-2,2.634897155E-1
1.782956917E0,1.961922199E-1,1.912515014E-1,-2.800065279E-2,2.754134356E-1
1.792975917E0,1.989947408E-1,1.935239583E-1,-2.634422854E-2,2.788269135E-1
1.802993917E0,1.982844770E-1,1.877803206E-1,-3.101195022E-2,2.748452723E-1
1.813012917E0,1.976438165E-1,1.657104045E-1,-3.299921378E-2,2.600230076E-1
1.823031917E0,1.978744417E-1,1.340992153E-1,-3.250040114E-2,2.412326062E-1
1.833049917E0,2.019096464E-1,1.012396365E-1,-3.341196477E-2,2.283272404E-1
1.843068917E0,1.996246427E-1,7.366606593E-2,-3.216161206E-2,2.152000384E-1
1.853087917E0,2.020957023E-1,5.316250026E-2,-3.185999021E-2,2.113858635E-1
1.863105917E0,2.076324075E-1,3.361063823E-2,-3.305707872E-2,2.129170311E-1
1.873124917E0,2.057253867E-1,1.940399036E-2,-3.260269761E-2,2.091946115E-1
1.883143917E0,2.094958872E-1,8.159858175E-3,-3.695057333E-2,2.128860138E-1
1.893162917E0,2.165801972E-1,1.025500242E-3,-3.922140598E-2,2.201053206E-1
1.903180917E0,2.218223661E-1,-8.538976312E-3,-4.269336909E-2,2.260548606E-1
1.913199917E0,2.273322046E-1,-3.338973969E-2,-4.566609859E-2,2.342652311E-1
1.923218917E0,2.297082841E-1,-6.895305961E-2,-5.050292984E-2,2.450937905E-1
1.933236917E0,2.348349094E-1,-1.017159075E-1,-5.606935173E-2,2.619872759E-1
1.943255917E0,2.391052991E-1,-1.038634777E-1,-5.556787923E-2,2.665459721E-1
1.953274917E0,2.427697182E-1,-9.612803161E-2,-6.138367951E-2,2.682269387E-1
1.963292917E0,2.400517017E-1,-7.515589893E-2,-6.089844927E-2,2.588085194E-1
1.973311917E0,2.404349893E-1,-4.918051884E-2,-6.641748548E-2,2.542419908E-1
1.983330917E0,2.347456664E-1,-2.232120559E-2,-7.112196088E-2,2.462967670E-1
1.993349917E0,2.305760235E-1,1.138533372E-2,-7.312152535E-2,2.421604548E-1
2.003367917E0,2.249146849E-1,5.078973249E-2,-7.549785823E-2,2.426234511E-1
2.013386917E0,2.146397531E-1,7.691336423E-2,-7.611038536E-2,2.403719617E-1
2.023405917E0,2.060028464E-1,9.982667118E-2,-7.815409452E-2,2.418896432E-1
2.033423917E0,1.918469965E-1,1.182151213E-1,-7.095120847E-2,2.362502042E-1
2.043442917E0,1.827102304E-1,1.230660677E-1,-6.891895086E-2,2.308205084E-1
2.053461917E0,1.722654253E-1,1.158564910E-1,-6.815216690E-2,2.185013069E-1
2.063480917E0,1.623986810E-1,1.020250991E-1,-6.683470309E-2,2.030993107E-1
2.073498917E0,1.613407880E-1,8.441302925E-2,-6.857658923E-2,1.945742994E-1
2.083517917E0,1.528000236E-1,6.891050190E-2,-6.828657538E-2,1.809960244E-1
2.093536917E0,1.497265995E-1,6.240443885E-2,-6.646660715E-2,1.753002523E-1
2.103554917E0,1.524486244E-1,5.704962090E-2,-6.693425775E-2,1.759984011E-1
2.113573917E0,1.548441499E-1,4.671264440E-2,-6.767730415E-2,1.753254101E-1
2.123592917E0,1.549520046E-1,2.943059430E-2,-6.483331323E-2,1.705275406E-1
2.133610917E0,1.549515873E-1,5.199161358E-3,-6.235918030E-2,1.671098233E-1
2.143629917E0,1.502833366E-1,-1.486722473E-2,-6.235438213E-2,1.633835506E-1
2.153648917E0,1.512469947E-1,-2.615711465E-2,-6.641159207E-2,1.672433784E-1
2.163667917E0,1.460114866E-1,-3.424167261E-2,-6.119446084E-2,1.619771849E-1
2.173685917E0,1.400335431E-1,-3.127111122E-2,-5.788416788E-2,1.547186236E-1
2.183704917E0,1.376814395E-1,-1.294589881E-2,-6.162324548E-2,1.513974883E-1
2.193723917E0,1.357367039E-1,1.441429183E-2,-6.351773441E-2,1.505547315E-1
2.203741917E0,1.340855509E-1,5.996553227E-2,-6.455556303E-2,1.604438243E-1
2.213760917E0,1.365709156E-1,1.053926274E-1,-6.983887404E-2,1.861093475E-1
2.223779917E0,1.338022947E-1,1.349127144E-1,-7.946673781E-2,2.059598431E-1
2.233798917E0,1.345888972E-1,1.452946365E-1,-8.577645570E-2,2.158293377E-1
2.243816917E0,1.300830841E-1,1.426732838E-1,-9.216804057E-2,2.139444376E-1
2.253835917E0,1.315587461E-1,1.395369619E-1,-9.819351137E-2,2.154535520E-1
2.263854917E0,1.273522824E-1,1.394128650E-1,-9.996718168E-2,2.136538981E-1
2.273872917E0,1.406784207E-1,1.394546777E-1,-1.016138643E-1,2.226283957E-1
2.283892167E0,1.581562161E-1,1.524951160E-1,-1.068198085E-1,2.442920805E-1
2.293911167E0,1.876318753E-1,1.749643683E-1,-1.106881946E-1,2.794103206E-1
2.303930167E0,2.252897620E-1,1.874633878E-1,-1.180622205E-1,3.159694393E-1
2.313948167E0,2.673597634E-1,1.926713735E-1,-1.284644604E-1,3.537041402E-1
2.323967167E0,3.130771816E-1,1.876118928E-1,-1.310666353E-1,3.878066617E-1
2.333986167E0,3.613641262E-1,1.956922561E-1,-1.352038980E-1,4.326194457E-1
2.344004167E0,4.147314727E-1,2.199456543E-1,-1.333601922E-1,4.880196985E-1
2.354023167E0,4.679189920E-1,2.599541843E-1,-1.306304485E-1,5.509888158E-1
2.364042167E0,5.181163549E-1,2.922484577E-1,-1.217296347E-1,6.071835161E-1
2.374060167E0,5.655094385E-1,3.153448999E-1,-1.128879264E-1,6.572571908E-1
2.384079167E0,6.095134020E-1,3.166479766E-1,-9.703705460E-2,6.936776761E-1
2.394098167E0,6.503798366E-1,2.911123633E-1,-8.525982499E-2,7.176416778E-1
2.404117167E0,6.825273633E-1,2.590769231E-1,-7.926318794E-2,7.343344652E-1
2.414135167E0,7.208664417E-1,2.307772338E-1,-6.867499650E-2,7.600150088E-1
2.424154167E0,7.547469139E-1,2.061773539E-1,-6.435960531E-2,7.850440523E-1
2.434173167E0,7.912744284E-1,1.674885005E-1,-6.006027758E-2,8.110332026E-1
2.444191167E0,8.200871944E-1,1.078438014E-1,-5.870073289E-2,8.292279952E-1
2.454210167E0,8.476074934E-1,2.406297252E-2,-5.695105717E-2,8.498593486E-1
2.464229167E0,8.721829057E-1,-5.540255830E-2,-5.463117734E-2,8.756466353E-1
2.474248167E0,8.938269019E-1,-1.053980589E-1,-4.872358218E-2,9.013374889E-1
2.484266167E0,9.164248705E-1,-1.295531988E-1,-4.405346140E-2,9.265847409E-1
2.494285167E0,9.408884048E-1,-1.472434998E-1,-4.169325903E-2,9.532523100E-1
2.504304167E0,9.558175206E-1,-1.672691405E-1,-4.834610224E-2,9.715469333E-1
2.514322167E0,9.704623818E-1,-1.692032665E-1,-5.472869053E-2,9.866216142E-1
2.524341167E0,9.888038635E-1,-1.480729580E-1,-6.282975525E-2,1.001801507E0
2.534360167E0,9.962410927E-1,-1.154155210E-1,-7.049123943E-2,1.005378572E0
2.544379167E0,1.000960469E0,-7.293704152E-2,-7.958007604E-2,1.006764452E0
2.554397167E0,1.005506277E0,-2.933517285E-2,-8.513018489E-2,1.009529878E0
2.564416167E0,1.012281179E0,1.208230760E-2,-8.957873285E-2,1.016308771E0
2.574435167E0,1.012288928E0,4.381082952E-2,-8.996514976E-2,1.017222685E0
2.584453167E0,1.005075812E0,7.011300325E-2,-9.823666513E-2,1.012296233E0
2.594472167E0,9.992974401E-1,9.529010952E-2,-9.862122685E-2,1.008663336E0
2.604491167E0,9.798033237E-1,1.176769063E-1,-9.118568152E-2,9.910485538E-1
2.614510167E0,9.646299481E-1,1.421577632E-1,-8.302965015E-2,9.785773803E-1
2.624528167E0,9.512294531E-1,1.768987030E-1,-7.266195863E-2,9.702630487E-1
2.634547167E0,9.361290932E-1,2.090936601E-1,-6.711859256E-2,9.615418573E-1
2.644566167E0,9.201112390E-1,2.239825875E-1,-6.571457535E-2,9.492582878E-1
2.654584167E0,8.977841735E-1,2.406901568E-1,-6.647811830E-2,9.318623900E-1
2.664603167E0,8.725094199E-1,2.454010248E-1,-6.493081897E-2,9.086860635E-1
2.674622167E0,8.469435573E-1,2.332360148E-1,-7.416904718E-2,8.815971162E-1
2.684641167E0,8.233500719E-1,2.081815302E-1,-7.769826800E-2,8.528082500E-1
2.694659167E0,8.156018257E-1,1.856795251E-1,-7.926340401E-2,8.402177762E-1
2.704678167E0,8.024473786E-1,1.603776217E-1,-8.040323853E-2,8.222575374E-1
2.714697167E0,7.946716547E-1,1.393459588E-1,-8.217009902E-2,8.109699502E-1
2.724715167E0,7.911187410E-1,1.318030953E-1,-8.221723884E-2,8.062261424E-1
2.734734167E0,7.886035442E-1,1.339784712E-1,-8.194959909E-2,8.040904909E-1
2.744753167E0,7.868434787E-1,1.337180138E-1,-7.945874333E-2,8.020703579E-1
2.754772167E0,7.892172933E-1,1.437670588E-1,-7.458243519E-2,8.056645970E-1
2.764790167E0,7.983580232E-1,1.483271867E-1,-7.635903358E-2,8.156023476E-1
2.774809167E0,8.152471781E-1,1.280859709E-1,-8.096502721E-2,8.292100536E-1
2.784828167E0,8.392385244E-1,9.085656703E-2,-8.226225525E-2,8.481410822E-1
2.794846167E0,8.707721233E-1,5.740985647E-2,-8.213897049E-2,8.765197048E-1
2.804865167E0,9.004059434E-1,3.875308484E-2,-8.414167166E-2,9.051588178E-1
2.814884167E0,9.396868348E-1,5.169334635E-2,-8.047436178E-2,9.445420438E-1
2.824903167E0,9.690692425E-1,8.150556684E-2,-7.493898273E-2,9.753738797E-1
2.834921167E0,1.000535250E0,9.613409638E-2,-7.386948913E-2,1.007853785E0
2.844940167E0,1.031139374E0,8.270750195E-2,-6.901534647E-2,1.036750721E0
2.854959167E0,1.051299095E0,5.589255318E-2,-6.775277108E-2,1.054961707E0
2.864977167E0,1.067668676E0,3.752126917E-2,-6.415111572E-2,1.070252126E0
2.874996167E0,1.078964829E0,4.805229977E-2,-6.096668914E-2,1.081753698E0
2.885015167E0,1.080370665E0,5.580236390E-2,-5.197079852E-2,1.083058466E0
2.895034167E0,1.077339172E0,4.373086616E-2,-4.494524002E-2,1.079162710E0
2.905052167E0,1.077689886E0,3.138098866E-2,-4.173053801E-2,1.078953982E0
2.915071167E0,1.074123025E0,4.765251279E-2,-3.820248693E-2,1.075858013E0
2.925090167E0,1.064871311E0,9.047801048E-2,-3.874124214E-2,1.069410148E0
2.935108167E0,1.057081342E0,1.641328484E-1,-3.732063621E-2,1.070398704E0
2.945127167E0,1.040929198E0,2.417735755E-1,-3.431339562E-2,1.069189163E0
2.955146167E0,1.018755555E0,2.897253633E-1,-3.110967949E-2,1.059609116E0
2.965165167E0,9.970124364E-1,2.941262424E-1,-2.965452895E-2,1.039915110E0
2.975183167E0,9.723553658E-1,2.607512176E-1,-3.477526456E-2,1.007311011E0
2.985202167E0,9.390637279E-1,2.210517228E-1,-3.614918888E-2,9.654073301E-1
2.995221167E0,9.073570967E-1,1.982100010E-1,-3.708616272E-2,9.294942113E-1
3.005239167E0,8.702480793E-1,2.023466974E-1,-3.811227903E-2,8.942753778E-1
3.015258167E0,8.371556401E-1,2.312939167E-1,-3.697921336E-2,8.693065650E-1
3.025277167E0,8.073216081E-1,2.730477750E-1,-3.513390943E-2,8.529699044E-1
3.035296167E0,7.837290764E-1,3.328572512E-1,-3.597885370E-2,8.522439162E-1
3.045314167E0,7.603036761E-1,3.934582770E-1,-3.243072331E-2,8.566929715E-1
3.055333167E0,7.366275787E-1,4.238693714E-1,-3.172021732E-2,8.504655231E-1
3.065352167E0,7.207646966E-1,4.066507220E-1,-3.120755777E-2,8.281548583E-1
