"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.174846667E-1,8.552331477E-2,9.852306545E-2,-1.552974805E-2,1.313857103E-1
2.275056667E-1,8.783307672E-2,7.481054962E-2,-1.756333932E-2,1.167036357E-1
2.375256667E-1,8.754894137E-2,3.666942194E-2,-1.258381270E-2,9.574871270E-2
2.475456667E-1,8.934257925E-2,4.777802154E-3,-1.248873863E-2,9.033765800E-2
2.575665833E-1,8.860746026E-2,-8.791415952E-3,-1.121523418E-2,8.974604440E-2
2.675865833E-1,8.919708431E-2,-4.546336830E-3,-6.066544913E-3,8.951866841E-2
2.776065833E-1,9.239733964E-2,1.452941261E-2,-3.179633990E-3,9.358676336E-2
2.876265833E-1,9.218908101E-2,4.428571090E-2,-3.284562379E-3,1.023271186E-1
2.976475833E-1,9.035269916E-2,7.149954140E-2,2.057469101E-4,1.152208184E-1
3.076675833E-1,9.300680459E-2,8.889264613E-2,2.150653396E-3,1.286732045E-1
3.176875833E-1,9.056617320E-2,9.364770353E-2,2.968544606E-3,1.303109219E-1
3.277075833E-1,9.135340154E-2,8.307868242E-2,3.123806790E-3,1.235203207E-1
3.377285833E-1,9.165988863E-2,6.714332104E-2,2.584240865E-3,1.136505127E-1
3.477485833E-1,9.364527464E-2,5.082506686E-2,7.135583088E-3,1.067873655E-1
3.577685833E-1,9.843798727E-2,3.485965729E-2,1.054652035E-2,1.049593356E-1
3.677895833E-1,9.487414360E-2,1.657625847E-2,1.171804499E-2,9.702158547E-2
3.778095833E-1,9.884250164E-2,6.622293498E-3,1.721273176E-2,1.005483617E-1
3.878295833E-1,1.030391082E-1,2.610774012E-3,2.139789052E-2,1.052698612E-1
3.978495833E-1,1.045340002E-1,-6.084339693E-3,2.362297662E-2,1.073425424E-1
4.078705833E-1,1.055076569E-1,-1.820651442E-2,2.359740995E-2,1.096365842E-1
4.178905833E-1,1.080321670E-1,-3.303861618E-2,2.697047405E-2,1.161460534E-1
4.279105833E-1,1.106460616E-1,-5.473379046E-2,2.867489867E-2,1.267303775E-1
4.379315833E-1,1.143243089E-1,-6.861356646E-2,2.949033119E-2,1.365560279E-1
4.479515833E-1,1.148191243E-1,-7.347250730E-2,3.261714801E-2,1.401624735E-1
4.579715833E-1,1.168632954E-1,-7.189043611E-2,3.762254491E-2,1.422698862E-1
4.679915833E-1,1.156401038E-1,-7.372055948E-2,4.109477624E-2,1.431647133E-1
4.780125833E-1,1.202624738E-1,-7.759356499E-2,4.444214329E-2,1.498630309E-1
4.880325833E-1,1.197639257E-1,-7.807505876E-2,4.712793976E-2,1.505329047E-1
4.980525833E-1,1.265338361E-1,-7.888431847E-2,4.956497252E-2,1.571312632E-1
5.080735833E-1,1.288388073E-1,-8.045904338E-2,5.149336904E-2,1.603890987E-1
5.180935833E-1,1.316367537E-1,-8.908640593E-2,4.934160039E-2,1.664308150E-1
5.281135833E-1,1.358171105E-1,-1.031899750E-1,4.903800040E-2,1.774800945E-1
5.381335833E-1,1.388827562E-1,-1.089337394E-1,4.878182337E-2,1.831246729E-1
5.481545833E-1,1.373735517E-1,-1.016699672E-1,4.641027749E-2,1.770937288E-1
5.581745833E-1,1.326433718E-1,-7.784731686E-2,4.951490089E-2,1.615741138E-1
5.681945833E-1,1.329030246E-1,-4.551760852E-2,4.818864912E-2,1.485167079E-1
5.782155833E-1,1.288910359E-1,-1.683991030E-2,5.070194229E-2,1.395247959E-1
5.882355833E-1,1.228142306E-1,4.975105636E-3,5.314938724E-2,1.339139436E-1
5.982555833E-1,1.159832031E-1,2.123499848E-2,5.140954256E-2,1.286311378E-1
6.082755833E-1,1.105993539E-1,2.759729140E-2,5.514515936E-2,1.266286547E-1
6.182965833E-1,1.040443406E-1,2.330308966E-2,5.409296229E-2,1.195588029E-1
6.283165833E-1,9.445483238E-2,1.235137135E-2,5.077972263E-2,1.079483764E-1
6.383365833E-1,8.784824610E-2,7.443151437E-3,5.189577490E-2,1.023029144E-1
6.483575833E-1,7.990670204E-2,7.988300174E-3,5.244518444E-2,9.591345756E-2
6.583775833E-1,7.004527003E-2,5.262058694E-3,5.073262379E-2,8.664772490E-2
6.683975833E-1,6.353197992E-2,-7.359727286E-3,5.459899828E-2,8.409238177E-2
6.784175833E-1,6.064251065E-2,-2.518299036E-2,5.355180427E-2,8.473188799E-2
6.884385833E-1,5.823688209E-2,-5.064467341E-2,5.585170910E-2,9.526715483E-2
6.984585833E-1,5.471633375E-2,-6.000586599E-2,5.836570635E-2,1.000056839E-1
7.084785833E-1,5.056260154E-2,-6.453777105E-2,5.428041890E-2,9.832631612E-2
7.184995833E-1,4.228778183E-2,-5.264453962E-2,5.814037845E-2,8.910672057E-2
7.285195833E-1,3.890530020E-2,-3.758862615E-2,5.745940655E-2,7.891837936E-2
7.385395833E-1,3.057226911E-2,-1.289260015E-2,5.545032024E-2,6.461904357E-2
7.485595833E-1,2.226427197E-2,1.825227030E-2,5.812839419E-2,6.486719809E-2
7.585805833E-1,1.158221811E-2,4.676708579E-2,5.832091346E-2,7.564811324E-2
7.686005833E-1,-2.277269959E-5,5.644607916E-2,5.780372769E-2,8.079252011E-2
7.786205833E-1,-1.017045882E-2,4.157555848E-2,5.722129717E-2,7.145797469E-2
7.886415833E-1,-2.006357163E-2,1.649310626E-2,5.317569152E-2,5.917958794E-2
7.986615833E-1,-3.161720932E-2,-5.044781603E-3,5.018246546E-2,5.952627644E-2
8.086815833E-1,-3.816378862E-2,-2.837806754E-2,5.074332654E-2,6.954620527E-2
8.187025833E-1,-4.865685850E-2,-4.196054488E-2,5.068495870E-2,8.183606934E-2
8.287225833E-1,-5.550571159E-2,-4.324259236E-2,4.909238964E-2,8.579550416E-2
8.387425833E-1,-6.534823775E-2,-4.202572629E-2,4.367465898E-2,8.912928635E-2
8.487625833E-1,-8.065502346E-2,-3.469138220E-2,4.584619775E-2,9.904846620E-2
8.587835833E-1,-9.660551697E-2,-3.325650841E-2,4.350633919E-2,1.110469397E-1
8.688035833E-1,-1.105911061E-1,-3.944915533E-2,3.930333629E-2,1.238199534E-1
8.788235833E-1,-1.293778121E-1,-4.906060174E-2,3.654691204E-2,1.431126748E-1
8.888435833E-1,-1.455706209E-1,-6.577993184E-2,3.033296205E-2,1.625973360E-1
8.988645833E-1,-1.568724662E-1,-7.439520210E-2,2.277659066E-2,1.751067955E-1
9.088845833E-1,-1.705674976E-1,-5.985487998E-2,1.881087758E-2,1.817408237E-1
9.189045833E-1,-1.853083819E-1,-3.208257630E-2,1.677509025E-2,1.888117893E-1
9.289255833E-1,-2.000231445E-1,7.287733257E-3,1.314839814E-2,2.005872622E-1
9.389455833E-1,-2.195725441E-1,4.012399167E-2,1.102699898E-2,2.234807185E-1
9.489655833E-1,-2.453149408E-1,4.440155998E-2,1.092872862E-2,2.495402890E-1
9.589855833E-1,-2.777873576E-1,3.329623025E-3,1.164213475E-2,2.780511495E-1
9.690065833E-1,-3.170047998E-1,-8.154398948E-2,1.155451685E-2,3.275285823E-1
9.790265833E-1,-3.758904338E-1,-2.061797678E-1,1.250707731E-2,4.289057494E-1
9.890465833E-1,-4.451475441E-1,-3.743517399E-1,1.489912812E-2,5.818226063E-1
9.990675833E-1,-5.233694911E-1,-5.501567125E-1,2.259762026E-2,7.596701159E-1
1.009087583E0,-5.941517949E-1,-7.224991918E-1,2.441363037E-2,9.357443363E-1
1.019107583E0,-6.754149199E-1,-8.348019123E-1,2.811989561E-2,1.074183539E0
1.029127583E0,-7.545129657E-1,-8.511009812E-1,3.351199627E-2,1.137886528E0
1.039148583E0,-8.315768838E-1,-7.687689066E-1,4.362933338E-2,1.133326636E0
1.049168583E0,-9.248969555E-1,-4.763143957E-1,7.318882644E-2,1.042912454E0
1.059188583E0,-1.014558911E0,-2.118975371E-1,9.130100161E-2,1.040464427E0
1.069209583E0,-1.129787207E0,3.414832754E-4,9.829526395E-2,1.134055205E0
1.079229583E0,-1.240671396E0,2.264969349E-1,1.124688759E-1,1.266181513E0
1.089249583E0,-1.358538389E0,4.106915295E-1,1.270781904E-1,1.424936123E0
1.099269583E0,-1.460848927E0,5.474331975E-1,1.257164776E-1,1.565109366E0
1.109290583E0,-1.563335538E0,6.723641753E-1,1.251582801E-1,1.706386880E0
1.119310583E0,-1.647134066E0,8.054215908E-1,1.236618832E-1,1.837674299E0
1.129330583E0,-1.710791945E0,9.219857454E-1,1.170250252E-1,1.946936479E0
1.139351583E0,-1.774115324E0,9.995599389E-1,1.031522751E-1,2.038932477E0
1.149371583E0,-1.832791090E0,1.022985816E0,8.106029034E-2,2.100522299E0
1.159391583E0,-1.888176203E0,9.926601052E-1,6.513617188E-2,2.134203875E0
1.169411583E0,-1.938657999E0,9.288297296E-1,4.751722515E-2,2.150204035E0
1.179432583E0,-1.974757552E0,8.274206519E-1,3.068774194E-2,2.141315965E0
1.189452583E0,-1.993365645E0,7.034819126E-1,1.430131122E-2,2.113905846E0
1.199472583E0,-2.006139040E0,5.591929555E-1,3.459989093E-3,2.082619164E0
1.209493583E0,-2.010759592E0,3.919440210E-1,-1.073678955E-2,2.048631136E0
1.219513583E0,-2.005919933E0,2.143819481E-1,-1.891554520E-2,2.017432080E0
1.229533583E0,-1.996722102E0,3.896752372E-2,-1.732084341E-2,1.997177416E0
1.239553583E0,-1.991736054E0,-1.657755226E-1,-2.454166859E-2,1.998773706E0
1.249574583E0,-1.978121996E0,-3.983837366E-1,-1.630930416E-2,2.017905406E0
1.259594083E0,-1.949381471E0,-6.292711496E-1,-2.478351817E-4,2.048431195E0
1.269614083E0,-1.917555094E0,-8.140069246E-1,1.659079827E-2,2.083242680E0
1.279635083E0,-1.886186838E0,-9.421808720E-1,3.319933265E-2,2.108674413E0
1.289655083E0,-1.854357839E0,-9.917880893E-1,6.078009307E-2,2.103801518E0
1.299675083E0,-1.826938152E0,-9.748738408E-1,8.888693899E-2,2.072675302E0
1.309695083E0,-1.808632851E0,-9.163556695E-1,1.223538145E-1,2.031214158E0
1.319716083E0,-1.791077495E0,-8.632852435E-1,1.536966860E-1,1.994202265E0
1.329736083E0,-1.770048976E0,-8.066856265E-1,1.861670166E-1,1.954091409E0
1.339756083E0,-1.751350641E0,-7.356698513E-1,2.105824500E-1,1.911225828E0
1.349777083E0,-1.723643661E0,-6.423649192E-1,2.345282584E-1,1.854341841E0
1.359797083E0,-1.707887173E0,-5.317171812E-1,2.459275872E-1,1.805569753E0
1.369817083E0,-1.697293878E0,-3.937326968E-1,2.520520389E-1,1.760500546E0
1.379837083E0,-1.692811728E0,-2.245735526E-1,2.530231178E-1,1.726286628E0
1.389858083E0,-1.703333616E0,-4.356595501E-2,2.524239123E-1,1.722486932E0
1.399878083E0,-1.719680548E0,1.092633009E-1,2.516631782E-1,1.741428727E0
1.409898083E0,-1.724159479E0,2.134887725E-1,2.406930923E-1,1.753920332E0
1.419919083E0,-1.724585295E0,3.015382588E-1,2.225317061E-1,1.764834304E0
1.429939083E0,-1.711169958E0,4.016366303E-1,2.051774859E-1,1.769607982E0
1.439959083E0,-1.700353503E0,5.117167830E-1,1.842157245E-1,1.785214703E0
1.449979083E0,-1.687480569E0,6.053836346E-1,1.558048427E-1,1.799543043E0
1.460000083E0,-1.676715374E0,6.701423526E-1,1.195043921E-1,1.809626071E0
1.470020083E0,-1.670561075E0,7.032766342E-1,8.557678759E-2,1.814578661E0
1.480040083E0,-1.675371170E0,6.919018626E-1,4.640303925E-2,1.813215372E0
1.490060083E0,-1.687758088E0,6.159200072E-1,1.215105876E-2,1.796672610E0
1.500081083E0,-1.692027211E0,5.081685185E-1,-2.599747106E-2,1.766880640E0
1.510101083E0,-1.691056013E0,4.162308574E-1,-5.832771584E-2,1.742504143E0
1.520121083E0,-1.675508380E0,3.579885364E-1,-7.530263066E-2,1.714979478E0
1.530142083E0,-1.646305442E0,3.133938909E-1,-9.334927797E-2,1.678466987E0
1.540162083E0,-1.604813576E0,3.010323048E-1,-1.026047915E-1,1.636024084E0
1.550182083E0,-1.561504960E0,3.043354154E-1,-1.001296490E-1,1.594033793E0
1.560203083E0,-1.512198091E0,2.976151407E-1,-9.611600637E-2,1.544200804E0
1.570223083E0,-1.471794009E0,2.636851370E-1,-9.295590222E-2,1.498114901E0
1.580243083E0,-1.439279675E0,2.234821022E-1,-8.940909058E-2,1.459268385E0
1.590263083E0,-1.411582589E0,1.847038120E-1,-8.046140522E-2,1.425887423E0
1.600284083E0,-1.394201875E0,1.391235292E-1,-6.896451116E-2,1.402822272E0
1.610304083E0,-1.375888109E0,8.405017108E-2,-5.720718205E-2,1.379639512E0
1.620324083E0,-1.357695937E0,5.336872488E-2,-4.074058682E-2,1.359355095E0
1.630344083E0,-1.339454889E0,6.839534640E-2,-3.260356560E-2,1.341596182E0
1.640365083E0,-1.311651349E0,1.580134332E-1,-2.222209424E-2,1.321321811E0
1.650385083E0,-1.284199715E0,3.099702299E-1,-1.474287268E-2,1.321161535E0
1.660405083E0,-1.252278924E0,4.770083129E-1,-4.190081730E-3,1.340058577E0
1.670426083E0,-1.217752099E0,6.047185659E-1,-5.000481382E-3,1.359643234E0
1.680446083E0,-1.193658471E0,6.636528969E-1,-1.077841688E-2,1.365786179E0
1.690466083E0,-1.168722510E0,6.612198353E-1,-2.470541745E-2,1.343031770E0
1.700486083E0,-1.118163943E0,6.498936415E-1,-4.288404807E-2,1.294021403E0
1.710507083E0,-1.068574786E0,6.450988650E-1,-5.912879854E-2,1.249600270E0
1.720527083E0,-1.011379123E0,6.522116065E-1,-7.537887990E-2,1.205798360E0
1.730547083E0,-9.375187755E-1,6.553517580E-1,-8.974476904E-2,1.147380279E0
1.740568083E0,-8.629903793E-1,6.478767395E-1,-1.054445356E-1,1.084257910E0
1.750588083E0,-7.778240442E-1,6.232744455E-1,-1.157642826E-1,1.003435423E0
1.760608083E0,-6.882500052E-1,5.815180540E-1,-1.274086237E-1,9.099913594E-1
1.770628083E0,-5.967687964E-1,5.553886890E-1,-1.300526112E-1,8.255321157E-1
1.780649083E0,-5.120220184E-1,5.369525552E-1,-1.233611852E-1,7.521320203E-1
1.790669083E0,-4.313400090E-1,5.126714706E-1,-1.115876213E-1,6.792186963E-1
1.800689083E0,-3.517380655E-1,4.832516611E-1,-9.353169799E-2,6.049793494E-1
1.810710083E0,-2.717129886E-1,4.272581637E-1,-7.263334095E-2,5.115203699E-1
1.820730083E0,-1.909714490E-1,3.260360956E-1,-5.646234006E-2,3.820440103E-1
1.830750083E0,-1.204424351E-1,2.219272852E-1,-3.084938973E-2,2.543811804E-1
1.840771083E0,-4.742239416E-2,1.113408357E-1,-6.109653506E-3,1.211734007E-1
1.850791083E0,2.193324640E-2,-1.846237574E-4,1.833017729E-2,2.858490482E-2
1.860811083E0,9.047315270E-2,-8.403734863E-2,5.544366315E-2,1.353575528E-1
1.870831083E0,1.596104056E-1,-1.688960493E-1,8.853822947E-2,2.486772509E-1
1.880852083E0,2.373501956E-1,-2.431985438E-1,1.253468394E-1,3.622050210E-1
1.890872083E0,3.131496012E-1,-2.972074449E-1,1.674841642E-1,4.630830199E-1
1.900892083E0,4.119912088E-1,-2.686396539E-1,2.204170823E-1,5.389691178E-1
1.910912083E0,5.200836062E-1,-2.016395926E-1,2.706594765E-1,6.200016412E-1
1.920933083E0,6.325829625E-1,-9.303358197E-2,3.233955801E-1,7.165201693E-1
1.930953083E0,7.633012533E-1,3.799979761E-2,3.795661628E-1,8.533131078E-1
1.940973083E0,9.008334875E-1,1.789509654E-1,4.408407211E-1,1.018756576E0
1.950994083E0,1.055335760E0,2.978059649E-1,5.004550219E-1,1.205353553E0
1.961014083E0,1.224560618E0,3.830367625E-1,5.606995821E-1,1.400232085E0
1.971034083E0,1.396435142E0,4.110220671E-1,6.273342967E-1,1.585092604E0
1.981054083E0,1.574006200E0,3.628636301E-1,6.769428253E-1,1.751404328E0
1.991075083E0,1.859282255E0,4.453510344E-1,7.726467252E-1,2.062098691E0
2.001095083E0,2.056729317E0,4.340011179E-1,8.023253083E-1,2.249937411E0
2.011115083E0,2.341109991E0,3.930819035E-1,8.491482139E-1,2.521182671E0
2.021136083E0,2.675400496E0,3.057622612E-1,8.965897560E-1,2.838156367E0
2.031156083E0,3.069685698E0,1.957798451E-1,9.266757965E-1,3.212480048E0
2.041176083E0,3.488317490E0,6.331749260E-2,9.559199810E-1,3.617478545E0
2.051196083E0,3.934826612E0,1.851313282E-4,9.809063077E-1,4.055248166E0
2.061217083E0,4.405966759E0,1.016765833E-1,1.012307882E0,4.521907612E0
2.071237083E0,4.928718090E0,3.558835685E-1,1.026394606E0,5.047019022E0
2.081257083E0,5.506603241E0,7.043676376E-1,9.743433595E-1,5.636324867E0
2.091278083E0,6.250556946E0,1.563862085E0,9.531334043E-1,6.513339392E0
2.101298083E0,6.525110722E0,1.186191678E0,8.853126168E-1,6.690881785E0
2.111318083E0,7.168684006E0,1.054629445E0,8.484358191E-1,7.295348996E0
2.121338083E0,7.988798141E0,6.903858185E-1,8.283289671E-1,8.061244147E0
2.131359083E0,8.958208084E0,-2.286412120E-1,1.232181668E0,9.045443082E0
2.141379083E0,9.751485825E0,-9.725385904E-1,1.496122360E0,9.913409566E0
2.151399083E0,1.050530910E1,-1.387940526E0,1.736480594E0,1.073793570E1
2.161420083E0,1.108164406E1,-2.197442532E0,1.833237410E0,1.144518886E1
2.171440083E0,1.148118210E1,-2.926593781E0,1.558004498E0,1.195030843E1
2.181460083E0,1.162355518E1,-3.037973881E0,1.173257828E0,1.207115795E1
2.191480083E0,1.182852077E1,-2.702075720E0,7.875906229E-1,1.215875881E1
2.201501083E0,1.173643875E1,-2.741656303E0,-1.757738143E-1,1.205369530E1
2.211521083E0,1.156050587E1,-2.788990736E0,-4.175009429E-1,1.189949882E1
2.221541083E0,1.151091099E1,-2.839207172E0,-6.761709452E-1,1.187515795E1
2.231562083E0,1.148537922E1,-2.914405584E0,-9.718316197E-1,1.188916113E1
2.241582083E0,1.141908169E1,-3.025617123E0,-1.300354600E0,1.188447339E1
2.251602083E0,1.138229275E1,-3.160352707E0,-1.604387760E0,1.192134546E1
2.261622542E0,1.131871414E1,-3.306356907E0,-1.919929028E0,1.194702529E1
2.271643542E0,1.121611977E1,-3.504313469E0,-2.238961220E0,1.196221145E1
2.281663542E0,1.113242245E1,-3.732921600E0,-2.585127831E0,1.202282908E1
2.291683542E0,1.101236439E1,-4.001790047E0,-2.963404655E0,1.208587027E1
2.301704542E0,1.084528351E1,-4.315527916E0,-3.358932972E0,1.214604406E1
2.311724542E0,1.068087292E1,-4.661308765E0,-3.769692183E0,1.224824170E1
2.321744542E0,1.047146130E1,-5.045178890E0,-4.209375858E0,1.236220760E1
2.331764542E0,1.020548344E1,-5.471037865E0,-4.680770874E0,1.248974633E1
2.341785542E0,9.923731804E0,-5.925413609E0,-5.171454906E0,1.266234280E1
2.351805542E0,9.580940247E0,-6.415871143E0,-5.683098793E0,1.285517135E1
2.361825542E0,9.156362534E0,-6.936645508E0,-6.222248077E0,1.306416461E1
2.371846542E0,8.683569908E0,-7.477136612E0,-6.773579597E0,1.331139883E1
2.381866542E0,8.132899284E0,-8.030681610E0,-7.331453800E0,1.357888481E1
2.391886542E0,7.474606037E0,-8.584062576E0,-7.886196613E0,1.384730886E1
2.401906542E0,6.751120567E0,-9.130162239E0,-8.413200378E0,1.413221257E1
2.411927542E0,5.935004711E0,-9.646346092E0,-8.909719467E0,1.441039121E1
2.421947542E0,5.011908054E0,-1.012106037E1,-9.366114616E0,1.467239546E1
2.431967542E0,4.025021076E0,-1.053336716E1,-9.751888275E0,1.490811669E1
2.441988542E0,2.965281725E0,-1.086471081E1,-1.004999447E1,1.509427790E1
2.452008542E0,1.832526088E0,-1.109842873E1,-1.025971222E1,1.522481418E1
2.462028542E0,6.805936098E-1,-1.122309113E1,-1.036233711E1,1.529048765E1
2.472048542E0,-4.828868508E-1,-1.122957230E1,-1.034969902E1,1.527916043E1
2.482069542E0,-1.638254642E0,-1.112363243E1,-1.022701645E1,1.519904412E1
2.492089542E0,-2.751368761E0,-1.090794563E1,-1.000248909E1,1.505334169E1
2.502109542E0,-3.801330566E0,-1.059258747E1,-9.679575920E0,1.484409692E1
2.512129542E0,-4.786921501E0,-1.019328022E1,-9.280228615E0,1.459247142E1
2.522150542E0,-5.679113388E0,-9.731423378E0,-8.819387436E0,1.430854726E1
2.532170542E0,-6.478609085E0,-9.221741676E0,-8.302718163E0,1.399814360E1
2.542190542E0,-7.188295364E0,-8.682030678E0,-7.766103268E0,1.368800960E1
2.552211542E0,-7.801722527E0,-8.134939194E0,-7.213217735E0,1.338187656E1
2.562231542E0,-8.329809189E0,-7.592830181E0,-6.655061722E0,1.308918018E1
2.572251542E0,-8.788993835E0,-7.055736542E0,-6.107371807E0,1.281911936E1
2.582271542E0,-9.162519455E0,-6.534481049E0,-5.574164391E0,1.255876244E1
2.592292542E0,-9.477136612E0,-6.043013096E0,-5.065474987E0,1.232855070E1
2.602312542E0,-9.742458344E0,-5.571253777E0,-4.583598137E0,1.212286002E1
2.612332542E0,-9.954479218E0,-5.137466431E0,-4.125669479E0,1.193760305E1
2.622353542E0,-1.012356281E1,-4.739081860E0,-3.698846340E0,1.177399190E1
2.632373542E0,-1.026747704E1,-4.376715660E0,-3.299436808E0,1.163885767E1
2.642393542E0,-1.037750340E1,-4.045717716E0,-2.923414707E0,1.151550095E1
2.652413542E0,-1.046338940E1,-3.750551939E0,-2.573345661E0,1.140926226E1
2.662434542E0,-1.053661633E1,-3.495106936E0,-2.249168396E0,1.132673009E1
2.672454542E0,-1.058542442E1,-3.264424801E0,-1.941596866E0,1.124622060E1
2.682474542E0,-1.062124157E1,-3.061746836E0,-1.653244853E0,1.117668487E1
2.692495542E0,-1.064639282E1,-2.882641315E0,-1.387330055E0,1.111665353E1
2.702515542E0,-1.065795994E1,-2.734878540E0,-1.129426122E0,1.106107020E1
2.712535542E0,-1.066106415E1,-2.607228994E0,-8.806483150E-1,1.101051648E1
2.722555542E0,-1.065440369E1,-2.509844542E0,-6.410599947E-1,1.096478889E1
2.732576542E0,-1.063414669E1,-2.438799620E0,-4.278958142E-1,1.091860404E1
2.742596542E0,-1.061164761E1,-2.391628981E0,-2.148525566E-1,1.087994098E1
2.752616542E0,-1.058422375E1,-2.368042946E0,8.372007869E-3,1.084589737E1
2.762637542E0,-1.054635143E1,-2.361901045E0,2.181305885E-1,1.080979584E1
2.772657542E0,-1.050466251E1,-2.377117157E0,4.218869209E-1,1.077852537E1
2.782677542E0,-1.045948410E1,-2.410816908E0,6.376639605E-1,1.075264903E1
2.792697542E0,-1.040743732E1,-2.465138912E0,8.532084823E-1,1.072938145E1
2.802718542E0,-1.034854126E1,-2.545265436E0,1.067610741E0,1.071029762E1
2.812738542E0,-1.028983879E1,-2.639950037E0,1.292923212E0,1.070148443E1
2.822758542E0,-1.021909332E1,-2.755906582E0,1.525866032E0,1.069360354E1
2.832779542E0,-1.014396191E1,-2.897078753E0,1.763943195E0,1.069600505E1
2.842799542E0,-1.006274700E1,-3.060254335E0,2.019672632E0,1.070995384E1
2.852819542E0,-9.966615677E0,-3.242367506E0,2.286574602E0,1.072729223E1
2.862839542E0,-9.854465485E0,-3.450764418E0,2.561956167E0,1.075090156E1
2.872860542E0,-9.736591339E0,-3.680247068E0,2.854117393E0,1.079311890E1
2.882880542E0,-9.597522736E0,-3.939396143E0,3.162890673E0,1.084597446E1
2.892900542E0,-9.438188553E0,-4.223442554E0,3.490037680E0,1.091316788E1
2.902921542E0,-9.260742188E0,-4.533818722E0,3.832292318E0,1.100015102E1
2.912941542E0,-8.382528305E0,-5.822622776E0,4.071402550E0,1.098845010E1
2.922961542E0,-1.085867435E-1,-4.465058804E0,9.661476016E-1,4.569680775E0
2.932981542E0,2.210518837E0,-6.717731476E0,2.113496959E-1,7.075236986E0
2.943002542E0,2.725676775E0,-9.139664650E0,4.808700085E-2,9.537562380E0
2.953022542E0,2.356251478E0,-7.793915749E0,-2.953988314E-2,8.142353243E0
2.963042542E0,2.726261377E0,-6.039399624E0,-3.825991601E-2,6.626334789E0
2.973062542E0,1.968083262E0,-5.301561356E0,-1.232389957E-1,5.656420457E0
2.983083542E0,2.411822319E0,-5.256157875E0,-3.026874959E-1,5.791001833E0
2.993103542E0,2.059793949E0,-4.412077427E0,-4.064903259E-1,4.886144975E0
3.003123542E0,1.943171620E0,-4.760616779E0,-5.881781578E-1,5.175455691E0
3.013144542E0,1.843385339E0,-4.661777496E0,-6.961933374E-1,5.061118858E0
3.023164542E0,1.881755114E0,-4.729143143E0,-7.717009187E-1,5.147943228E0
3.033184542E0,1.778472185E0,-4.723001957E0,-8.520386219E-1,5.118171608E0
3.043204542E0,1.716084242E0,-4.731833458E0,-9.228138924E-1,5.117301875E0
3.053225542E0,1.738522172E0,-4.717276096E0,-9.903327227E-1,5.124052304E0
3.063245542E0,1.656851768E0,-4.762592316E0,-1.053386569E0,5.151414040E0
3.073265542E0,1.575383544E0,-4.748363018E0,-1.122278810E0,5.127211171E0
3.083286542E0,1.554974794E0,-4.798663616E0,-1.190398216E0,5.182872469E0
3.093306542E0,1.498324513E0,-4.759664059E0,-1.248647451E0,5.143782534E0
3.103326542E0,1.417608976E0,-4.792410374E0,-1.309529901E0,5.166399226E0
3.113346542E0,1.354284883E0,-4.806158066E0,-1.363365889E0,5.176099829E0
3.123367542E0,1.292769074E0,-4.819772243E0,-1.418867946E0,5.187932402E0
3.133387542E0,1.236839294E0,-4.820442677E0,-1.469941258E0,5.189139268E0
3.143407542E0,1.151970506E0,-4.842932224E0,-1.520854115E0,5.205192198E0
3.153428542E0,1.064114332E0,-4.840058327E0,-1.565122962E0,5.196933115E0
