"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.918244583E-1,-6.541548967E-1,-1.321876287E0,1.142737508E0,1.865777200E0
6.018594583E-1,-5.616465211E-1,-1.062072158E0,1.160783648E0,1.670587550E0
6.118944584E-1,-4.230200946E-1,-6.697798967E-1,1.054591417E0,1.318982247E0
6.219294583E-1,-3.367352784E-1,-4.058537781E-1,8.361019492E-1,9.885213232E-1
6.319644584E-1,-3.193942010E-1,-3.468326926E-1,5.318798423E-1,7.107754490E-1
6.419994583E-1,-3.260438442E-1,-3.811544478E-1,2.049610764E-1,5.418416229E-1
6.520344584E-1,-3.228946626E-1,-4.904574156E-1,-7.891504467E-2,5.924837752E-1
6.620694583E-1,-2.477511764E-1,-8.087003231E-1,-1.362185478E-1,8.566985180E-1
6.721034583E-1,-8.233868331E-2,-1.064589381E0,-1.022208929E-1,1.072650605E0
6.821384583E-1,7.156646252E-2,-1.164628267E0,-3.824244812E-2,1.167451603E0
6.921734583E-1,1.251851171E-1,-1.240963340E0,-3.708237410E-2,1.247812657E0
7.022084583E-1,6.789865345E-2,-1.401116848E0,6.785975397E-2,1.404401508E0
7.122434583E-1,-3.008484282E-2,-1.570944428E0,1.984859705E-1,1.583719728E0
7.222784584E-1,2.592143416E-2,-1.381845951E0,2.563897371E-1,1.405669182E0
7.323134583E-1,9.270616621E-2,-1.353566766E0,3.249511421E-1,1.395109554E0
7.423484584E-1,1.033894345E-1,-1.625171304E0,3.720997274E-1,1.670427894E0
7.523834583E-1,1.095733419E-1,-1.932545900E0,3.441007435E-1,1.965997278E0
7.624174583E-1,1.731128991E-1,-1.967030048E0,2.790458500E-1,1.994252209E0
7.724524583E-1,2.845354974E-1,-1.853347540E0,2.037498802E-1,1.886099564E0
7.824874583E-1,3.772467971E-1,-1.784344673E0,1.488184482E-1,1.829849171E0
7.925224583E-1,4.695140719E-1,-1.677767158E0,2.039208561E-1,1.754117959E0
8.025574583E-1,5.731552243E-1,-1.503157616E0,3.534789085E-1,1.647099592E0
8.125924584E-1,6.802216768E-1,-1.320012927E0,5.572359562E-1,1.586079307E0
8.226274583E-1,7.550940514E-1,-1.213788986E0,7.428013086E-1,1.610963846E0
8.326624584E-1,8.032962680E-1,-1.093605042E0,8.127774596E-1,1.581728194E0
8.426964583E-1,8.477495313E-1,-8.653412461E-1,8.567036390E-1,1.483723649E0
8.527314583E-1,7.251327038E-1,-6.482989788E-1,8.980357647E-1,1.323849402E0
8.627664583E-1,2.002697587E-1,-1.801032722E-1,7.768238187E-1,8.221924411E-1
8.728014583E-1,1.861471534E-1,3.743047640E-2,7.882032990E-1,8.107504202E-1
8.828364583E-1,-3.952717781E-1,1.695263386E-2,7.226879597E-1,8.238962662E-1
8.928714583E-1,-5.663446784E-1,2.896631956E-1,9.222472906E-1,1.120353126E0
9.029064583E-1,-7.838903069E-1,5.453916192E-1,1.128905416E0,1.478635678E0
9.129414583E-1,-1.091056585E0,1.040238857E0,1.189700007E0,1.920387320E0
9.229764584E-1,-1.403550625E0,1.796231508E0,1.072300911E0,2.519172728E0
9.330104167E-1,-1.637453675E0,2.579945564E0,7.067715526E-1,3.136383217E0
9.430454167E-1,-1.628803253E0,3.050986290E0,2.663251758E-1,3.468781699E0
9.530804167E-1,-1.231050372E0,2.985802650E0,5.297361314E-2,3.230063264E0
9.631154167E-1,-6.007770896E-1,2.427135944E0,5.997586250E-2,2.501103578E0
