"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.487744583E0,-5.118135214E-1,2.211686075E-1,6.815644354E-2,5.617062706E-1
1.497763583E0,-5.408532023E-1,1.056340188E-1,5.751977861E-2,5.540661128E-1
1.507782583E0,-5.475416780E-1,1.998800971E-2,5.921170488E-2,5.510965756E-1
1.517801583E0,-5.513119102E-1,-4.162422195E-2,4.625649005E-2,5.548126359E-1
1.527820583E0,-5.270292759E-1,-1.082474291E-1,3.234591335E-2,5.390024320E-1
1.537839583E0,-4.775496125E-1,-1.755723953E-1,3.154510260E-2,5.097787676E-1
1.547858583E0,-4.173052609E-1,-1.767726839E-1,4.410384968E-2,4.553431806E-1
1.557877583E0,-3.315578699E-1,-1.132158116E-1,7.841016352E-2,3.590217192E-1
1.567896583E0,-2.346658856E-1,-1.222273782E-1,1.065165922E-1,2.852251641E-1
1.577915583E0,-1.303429455E-1,-1.686638445E-1,1.071221977E-1,2.385622374E-1
1.587934583E0,-2.602752298E-2,-1.860454828E-1,7.795958966E-2,2.033913745E-1
1.597953583E0,7.819182426E-2,-1.939526796E-1,-1.679700986E-2,2.097945253E-1
1.607972583E0,2.186204940E-1,-1.143632829E-1,-8.173497766E-2,2.599124611E-1
1.617991583E0,3.442721367E-1,-1.096169949E-1,-1.682893187E-1,3.985730604E-1
1.628010583E0,4.333949685E-1,-2.121493369E-1,-2.902180254E-1,5.630852886E-1
1.638029583E0,5.519990921E-1,-1.916653663E-1,-3.140357435E-1,6.633679661E-1
1.648048583E0,6.445938349E-1,-1.138277501E-1,-2.857418656E-1,7.142173216E-1
1.658067583E0,6.892763376E-1,-3.026668448E-3,-2.613875270E-1,7.371800795E-1
1.668086583E0,7.048749328E-1,1.261538863E-1,-2.818972468E-1,7.695645078E-1
1.678105583E0,6.432310343E-1,1.701213419E-1,-2.551231682E-1,7.125835147E-1
1.688124583E0,5.279440284E-1,1.279725730E-1,-2.368735075E-1,5.926305216E-1
1.698144583E0,4.572264254E-1,1.377937645E-1,-2.640851736E-1,5.456959818E-1
1.708163583E0,4.051045775E-1,2.435000390E-1,-3.064664900E-1,5.633149184E-1
1.718182583E0,3.543772101E-1,4.014830291E-1,-3.277328908E-1,6.278380981E-1
1.728201583E0,2.738239169E-1,4.955354631E-1,-2.963213325E-1,6.390158564E-1
1.738220583E0,1.852191985E-1,5.333483219E-1,-2.259374410E-1,6.081235986E-1
1.748239583E0,6.694491208E-2,5.011544228E-1,-1.496290863E-1,5.272819361E-1
1.758258583E0,-7.275945693E-2,3.735098839E-1,-1.013792679E-1,3.938036667E-1
1.768277583E0,-1.811334938E-1,2.140941918E-1,-7.749098539E-2,2.909476213E-1
1.778296583E0,-2.604330778E-1,6.406181306E-2,-6.790120900E-2,2.766584141E-1
1.788315583E0,-3.259597719E-1,-1.054483801E-1,-5.911671743E-2,3.476548864E-1
1.798334583E0,-3.591648638E-1,-1.955524385E-1,-5.850312486E-2,4.131135089E-1
1.808353583E0,-3.781351149E-1,-2.355179936E-1,-4.956762865E-2,4.482319045E-1
1.818372583E0,-3.909656703E-1,-2.457370758E-1,-9.578665718E-3,4.618794395E-1
1.828391583E0,-3.644747734E-1,-2.079543322E-1,4.328162596E-2,4.218532492E-1
1.838410583E0,-3.361752331E-1,-1.595175564E-1,6.695606560E-2,3.780777075E-1
1.848429583E0,-3.192071915E-1,-1.489040405E-1,7.899365574E-2,3.609787279E-1
1.858448583E0,-2.854244709E-1,-1.438299119E-1,8.830194175E-2,3.315892113E-1
1.868467583E0,-2.738004923E-1,-1.569249034E-1,8.972642571E-2,3.280898754E-1
1.878486583E0,-2.635097802E-1,-1.973993629E-1,8.320354670E-2,3.395979136E-1
1.888505583E0,-2.650122643E-1,-2.555968761E-1,6.543187052E-2,3.739553355E-1
1.898524583E0,-2.521398962E-1,-3.621374369E-1,4.549624398E-2,4.436078884E-1
1.908543583E0,-2.374421507E-1,-4.317724705E-1,3.058553115E-2,4.937020518E-1
1.918562583E0,-2.380940914E-1,-4.861568809E-1,5.439365655E-2,5.440551250E-1
1.928581583E0,-2.135296911E-1,-4.656476378E-1,6.949738413E-2,5.169647358E-1
1.938600583E0,-1.710743755E-1,-3.986241221E-1,8.682177961E-2,4.423863177E-1
1.948619583E0,-1.105764732E-1,-2.937674820E-1,9.533827752E-2,3.280485895E-1
1.958638583E0,-5.123085901E-2,-1.809879392E-1,1.032867506E-1,2.145912112E-1
1.968657583E0,1.562031358E-2,-7.862555236E-2,7.123548537E-2,1.072402259E-1
1.978676583E0,8.348245174E-2,6.455718540E-4,1.620898023E-2,8.504391543E-2
1.988695583E0,1.487886161E-1,6.468714774E-2,-2.089279704E-2,1.635817481E-1
1.998714583E0,1.959108561E-1,1.502430588E-1,-2.979920618E-2,2.486805842E-1
2.008734583E0,2.098841667E-1,2.536673844E-1,-1.982647367E-2,3.298357082E-1
2.018753583E0,1.800983101E-1,3.049001992E-1,-1.377790421E-2,3.543858962E-1
2.028772583E0,1.080431268E-1,2.812186480E-1,-2.385361306E-2,3.022023164E-1
2.038791583E0,9.557037614E-3,2.290297151E-1,-4.178041592E-2,2.330054731E-1
2.048810583E0,-7.321251929E-2,1.763994843E-1,-4.426151142E-2,1.960508414E-1
2.058829583E0,-1.397795528E-1,1.215745807E-1,-3.733622655E-2,1.889780301E-1
2.068848583E0,-1.963208467E-1,7.485403121E-2,-1.663599908E-2,2.107646965E-1
2.078867583E0,-2.296263278E-1,5.569897592E-2,1.385479793E-2,2.366908992E-1
2.088886583E0,-2.339110970E-1,6.663578004E-2,5.208047852E-2,2.487309887E-1
2.098905583E0,-2.295261919E-1,4.608469829E-2,8.271988481E-2,2.482914649E-1
2.108924583E0,-2.004605979E-1,6.006975099E-2,9.037082642E-2,2.279467318E-1
2.118943583E0,-1.473848522E-1,6.933728606E-2,7.047727704E-2,1.774739431E-1
2.128962583E0,-8.542360365E-2,1.537311170E-2,3.443134204E-2,9.337581025E-2
2.138981583E0,3.254595213E-3,-1.594299823E-2,1.214798889E-3,1.631708672E-2
2.149000583E0,1.165669337E-1,-3.897353634E-2,-4.639721941E-3,1.229972097E-1
2.159019583E0,2.541860342E-1,-9.118614346E-2,1.720805280E-2,2.705948444E-1
2.169038583E0,3.756723106E-1,-2.075483948E-1,5.269836634E-2,4.324154703E-1
2.179057583E0,4.838704169E-1,-3.116820157E-1,9.276483208E-2,5.829936306E-1
2.189076583E0,5.560788512E-1,-3.090420365E-1,1.554872841E-1,6.549098905E-1
2.199095583E0,5.835863948E-1,-2.052381486E-1,2.169104367E-1,6.555500861E-1
2.209114583E0,5.952657461E-1,-1.137279421E-1,2.382109612E-1,6.511680393E-1
2.219133583E0,5.735958815E-1,-5.275753513E-2,2.243049890E-1,6.181491089E-1
2.229151708E0,5.231057405E-1,-4.719574377E-2,1.930845380E-1,5.595969021E-1
2.239170708E0,4.507234395E-1,-4.388383776E-2,1.635325104E-1,4.814771978E-1
2.249189708E0,3.736267984E-1,-5.768270791E-2,1.382044405E-1,4.025229765E-1
2.259208708E0,2.966843545E-1,-5.802758783E-2,1.160908863E-1,3.238300497E-1
2.269227708E0,2.252212912E-1,-4.614885896E-2,1.117110923E-1,2.556046074E-1
