"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.454846917E0,-3.061675072E0,-2.342188954E-1,-1.159717888E-1,3.072810146E0
1.464880917E0,-2.770292044E0,-3.471191972E-2,-9.098867327E-2,2.772003222E0
1.474915917E0,-2.467491388E0,9.032061696E-2,-1.538152844E-1,2.473930215E0
1.484950917E0,-2.161586285E0,1.865597963E-1,-2.891099751E-1,2.188799763E0
1.494984917E0,-1.832921982E0,2.063855231E-1,-4.345469773E-1,1.895001069E0
1.505019917E0,-1.508729577E0,1.756816804E-1,-5.846861601E-1,1.627570857E0
1.515054917E0,-1.233542323E0,3.151255846E-2,-6.045146585E-1,1.374066111E0
1.525088917E0,-1.002521038E0,-1.357795000E-1,-5.819678307E-1,1.167120842E0
1.535123917E0,-7.704388499E-1,-2.412765473E-1,-5.218958259E-1,9.613353457E-1
1.545158917E0,-4.914495945E-1,-1.581534296E-1,-4.310607612E-1,6.725686516E-1
1.555192917E0,-2.563887835E-1,-1.184740514E-1,-2.956892252E-1,4.089051565E-1
1.565227917E0,-6.801141798E-2,-9.457670897E-2,-1.067043841E-1,1.579751007E-1
1.575262917E0,1.654840708E-1,1.384483464E-2,1.098201796E-1,1.990907556E-1
1.585296917E0,4.212316871E-1,1.170047745E-1,2.717723250E-1,5.147683441E-1
1.595331917E0,7.374770641E-1,1.580220163E-1,3.612862825E-1,8.362841357E-1
1.605366917E0,1.130663157E0,7.047167420E-2,3.946761787E-1,1.199639411E0
1.615400917E0,1.528711796E0,-2.000638992E-1,5.056397915E-1,1.622546430E0
1.625435917E0,1.923600554E0,-3.636341989E-1,7.006843686E-1,2.079285336E0
1.635470917E0,2.252536535E0,-2.610059083E-1,8.656183481E-1,2.427208283E0
1.645505917E0,2.557364941E0,1.942417771E-1,1.016914606E0,2.758978185E0
1.655539917E0,2.924522161E0,8.284032941E-1,1.077071190E0,3.224773517E0
1.665574917E0,3.352888107E0,1.221767783E0,1.059833884E0,3.722609708E0
1.675609917E0,3.901718140E0,1.486347198E0,1.114915490E0,4.321535489E0
1.685643917E0,4.571314812E0,1.694766998E0,1.159937859E0,5.011447907E0
1.695678917E0,5.355633259E0,1.871051550E0,1.159984708E0,5.790440918E0
1.705713917E0,6.323543072E0,2.021236181E0,1.075596571E0,6.725288147E0
1.715747917E0,7.387125492E0,2.002470255E0,9.980279207E-1,7.718521224E0
1.725782917E0,8.483444214E0,1.996507645E0,8.576649427E-1,8.757308814E0
1.735817917E0,9.540065765E0,2.035488605E0,6.592164040E-1,9.777046330E0
1.745851917E0,1.050013542E1,1.961601019E0,5.490334630E-1,1.069589455E1
1.755886917E0,1.137663078E1,1.887520790E0,4.552430212E-1,1.154113118E1
1.765921917E0,1.233840084E1,1.674124599E0,3.239894211E-1,1.245567331E1
1.775955917E0,1.352351475E1,1.359694362E0,1.701458842E-1,1.359276166E1
1.785990917E0,1.498183823E1,1.056471586E0,-2.982327938E-1,1.502200225E1
1.796025917E0,1.632770538E1,6.004682183E-1,-1.283580899E0,1.638908494E1
1.806059917E0,1.788811302E1,1.222817302E0,-2.386343241E0,1.808796571E1
1.816094917E0,1.862072182E1,1.466802597E0,-2.827522516E0,1.889120627E1
1.826129917E0,1.860511208E1,9.762598276E-1,-2.667062521E0,1.882064029E1
1.836163917E0,1.859535027E1,5.209945440E-1,-2.537840843E0,1.877496000E1
1.846198917E0,1.857510948E1,8.675091714E-2,-2.455177784E0,1.873686516E1
1.856233917E0,1.855221367E1,-3.371027708E-1,-2.421809673E0,1.871265434E1
1.866267917E0,1.852401733E1,-7.617413998E-1,-2.435665131E0,1.869898213E1
1.876302917E0,1.849289322E1,-1.190541267E0,-2.491045475E0,1.869785538E1
1.886338875E0,1.846162415E1,-1.626478553E0,-2.599739790E0,1.871458377E1
1.896372875E0,1.841425896E1,-2.073790789E0,-2.754513264E0,1.873427032E1
1.906407875E0,1.835144043E1,-2.548693895E0,-2.960870981E0,1.876267474E1
1.916442875E0,1.826827812E1,-3.058565855E0,-3.217691422E0,1.879995608E1
1.926476875E0,1.815829659E1,-3.610018492E0,-3.533020735E0,1.884776390E1
1.936511875E0,1.801284790E1,-4.214907646E0,-3.910119295E0,1.890812441E1
1.946546875E0,1.781549072E1,-4.878969669E0,-4.347542286E0,1.897622667E1
1.956580875E0,1.755829811E1,-5.614230156E0,-4.858042717E0,1.906342026E1
1.966615875E0,1.723036766E1,-6.426240444E0,-5.438309193E0,1.917700036E1
1.976650875E0,1.681286812E1,-7.324246883E0,-6.092609406E0,1.932451852E1
1.986684875E0,1.629413223E1,-8.312270164E0,-6.828032970E0,1.952471805E1
1.996719875E0,1.563716507E1,-9.387596130E0,-7.637059689E0,1.977302640E1
2.006754875E0,1.482223415E1,-1.054142094E1,-8.513880730E0,2.008248853E1
2.016788875E0,1.381287003E1,-1.174825096E1,-9.444766045E0,2.044554682E1
2.026823875E0,1.257826519E1,-1.297896576E1,-1.040562820E1,2.085529683E1
2.036858875E0,1.109185886E1,-1.419263363E1,-1.135870361E1,2.129507760E1
2.046892875E0,9.343828201E0,-1.533121777E1,-1.226414680E1,2.174310605E1
2.056927875E0,7.327826500E0,-1.632869911E1,-1.306823540E1,2.216082653E1
2.066962875E0,5.078820229E0,-1.711180305E1,-1.371253300E1,2.250870454E1
2.076996875E0,2.643992186E0,-1.761437225E1,-1.414702034E1,2.274631814E1
2.087031875E0,1.076281965E-1,-1.779357529E1,-1.432975197E1,2.284654671E1
2.097066875E0,-2.434631824E0,-1.762620926E1,-1.424583054E1,2.279373538E1
2.107100875E0,-4.892639637E0,-1.712741280E1,-1.390682507E1,2.259836222E1
2.117135875E0,-7.181649208E0,-1.632793427E1,-1.334341908E1,2.227609381E1
2.127170875E0,-9.239126205E0,-1.530593967E1,-1.259361649E1,2.186852575E1
2.137204875E0,-1.103570271E1,-1.412333202E1,-1.172616959E1,2.141864363E1
2.147239875E0,-1.255708122E1,-1.285529613E1,-1.079108715E1,2.096154788E1
2.157273875E0,-1.381705284E1,-1.155578232E1,-9.836135864E0,2.052307538E1
2.167308875E0,-1.483887577E1,-1.028091717E1,-8.901173592E0,2.012760252E1
2.177343875E0,-1.564986706E1,-9.058729172E0,-8.009918213E0,1.977720159E1
2.187377875E0,-1.628686714E1,-7.912543774E0,-7.184712887E0,1.948051564E1
2.197412875E0,-1.677876091E1,-6.850334644E0,-6.433598995E0,1.923135717E1
2.207447875E0,-1.715386391E1,-5.874419212E0,-5.765215874E0,1.902633864E1
2.217481875E0,-1.743276596E1,-4.986109734E0,-5.172500610E0,1.885516857E1
2.227516875E0,-1.763775063E1,-4.168059349E0,-4.661788464E0,1.871350415E1
2.237551875E0,-1.778848839E1,-3.420923948E0,-4.226464272E0,1.860096879E1
2.247586875E0,-1.789636803E1,-2.732160330E0,-3.862414122E0,1.851115695E1
2.257620875E0,-1.797138023E1,-2.092578411E0,-3.565313339E0,1.844073890E1
2.267655875E0,-1.801508331E1,-1.493556619E0,-3.333197594E0,1.838162518E1
2.277689875E0,-1.803778648E1,-9.255967736E-1,-3.159184933E0,1.833572797E1
2.287724875E0,-1.803762054E1,-3.828823864E-1,-3.046412945E0,1.829707588E1
2.297759875E0,-1.802632141E1,1.429814249E-1,-2.991209507E0,1.827336974E1
2.307793875E0,-1.799335289E1,6.607915163E-1,-2.982779741E0,1.825087309E1
2.317828875E0,-1.794331360E1,1.183334231E0,-3.033669233E0,1.823639032E1
2.327863875E0,-1.786814308E1,1.713937879E0,-3.144966125E0,1.822358176E1
2.337897875E0,-1.777133942E1,2.264652729E0,-3.309309244E0,1.821814163E1
2.347932875E0,-1.765510750E1,2.845067024E0,-3.534225464E0,1.822876783E1
2.357967875E0,-1.750758362E1,3.450356007E0,-3.815980196E0,1.824779838E1
2.368002875E0,-1.733544922E1,4.105348110E0,-4.164412498E0,1.829519101E1
2.378036875E0,-1.712226868E1,4.814043045E0,-4.578886032E0,1.836609083E1
2.388071875E0,-1.684596825E1,5.587455750E0,-5.058907032E0,1.845532032E1
2.398105875E0,-1.650724602E1,6.431461811E0,-5.616195202E0,1.858479273E1
2.408140875E0,-1.607698250E1,7.344292164E0,-6.245523453E0,1.874605443E1
2.418175875E0,-1.554612255E1,8.333511353E0,-6.948437214E0,1.895811482E1
2.428209875E0,-1.488577557E1,9.391286850E0,-7.719733238E0,1.921917959E1
2.438244875E0,-1.406541824E1,1.050171947E1,-8.551510811E0,1.952563544E1
2.448279875E0,-1.306640244E1,1.164140987E1,-9.423054695E0,1.987579574E1
2.458313875E0,-1.185760021E1,1.277299595E1,-1.031910324E1,2.025428350E1
2.468348875E0,-1.042917156E1,1.385726547E1,-1.120043278E1,2.064560777E1
2.478383875E0,-8.761583328E0,1.483271408E1,-1.202564526E1,2.100930492E1
2.488417875E0,-6.871251583E0,1.565599632E1,-1.275023842E1,2.132821837E1
2.498452875E0,-4.772565365E0,1.628412247E1,-1.332485676E1,2.157549147E1
2.508487875E0,-2.524436474E0,1.669345284E1,-1.371496868E1,2.175188527E1
2.518521875E0,-1.908053607E-1,1.687155914E1,-1.388871002E1,2.185365371E1
2.528556875E0,2.163572788E0,1.683302879E1,-1.382969189E1,2.189274499E1
2.538591875E0,4.454137325E0,1.658080482E1,-1.353858280E1,2.186448381E1
2.548625875E0,6.600835800E0,1.610301781E1,-1.303360271E1,2.174288425E1
2.558660875E0,8.543194771E0,1.541028500E1,-1.235332775E1,2.151900944E1
2.568695875E0,1.024548721E1,1.452518845E1,-1.153616333E1,2.119042642E1
2.578729875E0,1.169478130E1,1.348306084E1,-1.062890053E1,2.077340525E1
2.588764875E0,1.289865017E1,1.235881329E1,-9.694844246E0,2.032499562E1
2.598799875E0,1.386392212E1,1.120258999E1,-8.761429787E0,1.986124394E1
2.608833875E0,1.463151646E1,1.008014488E1,-7.862242222E0,1.942949941E1
2.618868875E0,1.525067806E1,8.996024132E0,-7.011436462E0,1.904394583E1
2.628903875E0,1.573694801E1,7.969642162E0,-6.218046188E0,1.870376506E1
2.638937875E0,1.613533020E1,7.041413784E0,-5.491440296E0,1.844142905E1
2.648972875E0,1.646905518E1,6.268531322E0,-4.827357769E0,1.827095089E1
2.659007875E0,1.674618530E1,5.654104710E0,-4.215221882E0,1.817062789E1
2.669041875E0,1.713162804E1,5.358184814E0,-3.768006563E0,1.834122943E1
2.679076875E0,2.635652733E1,1.240584087E1,-5.784289360E0,2.969898018E1
2.689111875E0,3.536087036E1,1.758166885E1,-7.330185890E0,4.016513236E1
2.699145875E0,2.902268791E1,2.250612831E1,-3.254359007E0,3.687049061E1
2.709180875E0,1.155054665E1,8.440856934E0,-5.379820466E-1,1.431616633E1
2.719215875E0,1.071717739E0,1.382279038E0,-1.816559434E0,2.521737978E0
2.729249875E0,-3.790628433E0,-1.027138114E0,-3.075268507E0,4.988101143E0
2.739284875E0,-5.271117687E0,-1.561516523E0,-3.413390636E0,6.471031692E0
2.749319875E0,-5.333994865E0,-1.321413398E0,-3.395503521E0,6.459650049E0
2.759353875E0,-4.877470493E0,-9.679688811E-1,-3.168510675E0,5.896282055E0
2.769388875E0,-4.297395706E0,-7.628002763E-1,-2.768368483E0,5.168494769E0
2.779423875E0,-3.594773293E0,-7.791259289E-1,-2.213386297E0,4.292844178E0
2.789457875E0,-2.726324797E0,-8.494639993E-1,-1.553609014E0,3.250867107E0
2.799492875E0,-1.738089919E0,-8.259326220E-1,-8.838160634E-1,2.117605274E0
2.809527875E0,-7.443651557E-1,-6.357504129E-1,-3.150759041E-1,1.028363213E0
2.819561875E0,2.371680588E-1,-4.034343362E-1,-1.044454351E-1,4.794964031E-1
2.829596875E0,1.197142005E0,-2.765043676E-1,-1.692020595E-1,1.240255209E0
2.839631875E0,2.025710821E0,-1.891192049E-1,-2.244579196E-1,2.046863885E0
2.849665875E0,2.571664572E0,-6.923167408E-2,-2.091988176E-1,2.581088112E0
2.859700875E0,2.640912771E0,1.345819086E-1,-1.667618752E-1,2.649592814E0
2.869735875E0,2.056759834E0,4.007656574E-1,-5.700768530E-2,2.096216593E0
2.879769875E0,8.871029019E-1,5.506389737E-1,1.303218901E-1,1.052206554E0
2.889804250E0,-9.315240383E-2,5.952077508E-1,1.820426136E-1,6.293561393E-1
2.899839250E0,-5.341776609E-1,4.962090850E-1,2.320724726E-2,7.294571994E-1
2.909873250E0,-3.864481747E-1,2.130548805E-1,-3.156092390E-2,4.424145858E-1
2.919908250E0,-1.996372938E-1,-5.580423772E-2,-4.984775186E-2,2.131993443E-1
2.929943250E0,-1.133958921E-1,-1.974567026E-1,-3.476174176E-2,2.303392203E-1
2.939977250E0,-5.571350083E-2,-1.803110242E-1,-1.994842291E-2,1.897735471E-1
2.950012250E0,-1.820341125E-2,-4.290415347E-2,-8.373258635E-3,4.735231806E-2
2.960047250E0,-1.923746057E-2,5.144915730E-2,1.048371196E-3,5.493809933E-2
2.970081250E0,-2.335976809E-2,3.715996817E-2,-1.981507055E-3,4.393709560E-2
2.980116250E0,-1.050211303E-2,-1.004336402E-2,-1.043131389E-2,1.788786875E-2
2.990151250E0,-4.162192810E-3,-1.410175487E-2,-1.069363486E-2,1.818068112E-2
3.000185250E0,-1.526357979E-2,1.097244024E-2,-9.362853132E-3,2.100081740E-2
3.010220250E0,-2.252229117E-2,5.794455297E-3,-6.620862521E-3,2.417984971E-2
3.020255250E0,-1.434289292E-2,-6.431363523E-3,-8.819870651E-3,1.802418187E-2
3.030289250E0,-1.263873558E-2,-6.532031111E-3,-7.621981204E-3,1.614000202E-2
3.040324250E0,-1.967889257E-2,-5.704852287E-3,-1.117784344E-2,2.333984439E-2
3.050359250E0,-1.949460246E-2,-4.076062702E-3,-1.114189066E-2,2.282094519E-2
3.060393250E0,-1.340081263E-2,-8.082968183E-3,-9.310599416E-3,1.820998120E-2
3.070428250E0,-9.207931347E-3,-6.873626262E-3,-6.853566505E-3,1.337924181E-2
3.080463250E0,-8.642427623E-3,-6.951699965E-3,-8.880821057E-3,1.420868292E-2
3.090497250E0,-1.382680330E-2,-5.792958662E-3,-9.360456839E-3,1.767362475E-2
3.100532250E0,-2.147682197E-2,-4.566440359E-3,-1.256996021E-2,2.530039840E-2
3.110567250E0,-3.662994504E-2,-4.834088031E-3,-1.634099521E-2,4.039986887E-2
3.120601250E0,-4.729630798E-2,-2.947286470E-3,-2.299732529E-2,5.267356279E-2
3.130636250E0,-5.323782191E-2,-1.361777354E-2,-2.831672318E-2,6.181865616E-2
3.140671250E0,-5.191529915E-2,-2.338904142E-2,-2.494104952E-2,6.216350614E-2
