"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.207987458E0,-1.651107430E0,-3.237542212E-1,-4.324120283E-2,1.683104971E0
1.218021458E0,-1.498985767E0,-2.269419134E-1,8.441875875E-2,1.518416112E0
1.228056458E0,-1.283847928E0,-6.168623269E-2,1.038683653E-1,1.289519031E0
1.238090458E0,-1.011796713E0,1.350462735E-1,9.678754956E-2,1.025347704E0
1.248124458E0,-7.027452588E-1,2.949174643E-1,1.046668515E-1,7.692739169E-1
1.258159458E0,-4.069271982E-1,3.492771089E-1,1.249556169E-1,5.506343157E-1
1.268193458E0,-1.908648759E-1,3.478230834E-1,1.163728461E-1,4.134645541E-1
1.278228458E0,-4.238272458E-2,3.160624802E-1,6.828361005E-2,3.261202817E-1
1.288262458E0,7.938891649E-2,2.599410713E-1,9.021797217E-3,2.719436585E-1
1.298296458E0,2.144724280E-1,1.524476260E-1,-2.291270159E-2,2.641281752E-1
1.308331458E0,3.555131853E-1,6.943050027E-2,-1.028452255E-2,3.623754830E-1
1.318365458E0,4.882448614E-1,8.357800543E-2,1.277365815E-2,4.955113460E-1
1.328399458E0,5.897482634E-1,2.279658616E-2,-7.077048533E-3,5.902311268E-1
1.338434458E0,7.222468853E-1,-1.467077583E-1,-3.073896654E-2,7.376371830E-1
1.348468458E0,9.278165698E-1,-2.351955920E-1,-2.888915874E-2,9.575986305E-1
1.358503458E0,1.165434718E0,-3.750222027E-1,5.937531125E-3,1.224301837E0
1.368537458E0,1.411695600E0,-5.222303271E-1,3.508389741E-2,1.505602823E0
1.378571458E0,1.608864903E0,-6.786963344E-1,5.566400662E-2,1.747047072E0
1.388606458E0,1.728175402E0,-8.405878544E-1,1.096888259E-1,1.924892152E0
1.398640833E0,1.791670799E0,-1.073961973E0,1.494498104E-1,2.094233468E0
1.408675833E0,1.913852215E0,-1.286660194E0,1.270574927E-1,2.309646805E0
1.418709833E0,2.168330908E0,-1.191867352E0,1.867562905E-2,2.474379819E0
1.428743833E0,2.507984877E0,-9.710032344E-1,-1.325402707E-1,2.692657116E0
1.438778833E0,2.881747961E0,-8.538795114E-1,-2.166721970E-1,3.013391507E0
1.448812833E0,3.282906294E0,-8.450641036E-1,-1.796190441E-1,3.394682618E0
1.458847833E0,3.749089718E0,-8.814337850E-1,-1.068758667E-1,3.852794010E0
1.468881833E0,4.362471581E0,-8.144280314E-1,-1.479575485E-1,4.440308857E0
1.478915833E0,5.107127666E0,-4.238350093E-1,-3.320413530E-1,5.135429931E0
1.488950833E0,5.822358131E0,1.461110711E-1,-3.731116056E-1,5.836130133E0
1.498984833E0,6.418486118E0,7.170291543E-1,-2.436276376E-1,6.463006211E0
1.509019833E0,6.712738037E0,1.098606229E0,-5.186300352E-2,6.802240614E0
1.519053833E0,6.640683174E0,1.306823611E0,1.294703037E-1,6.769285304E0
1.529087833E0,6.524890900E0,1.660929203E0,3.253162503E-1,6.740824707E0
1.539122833E0,6.629038811E0,2.425532341E0,5.782998204E-1,7.082499091E0
1.549156833E0,7.212689877E0,3.158831596E0,9.360811114E-1,7.929524586E0
1.559191833E0,8.258721352E0,3.239480495E0,1.403385758E0,8.981659303E0
1.569225833E0,9.546208382E0,3.020350456E0,1.738276005E0,1.016239218E1
1.579259833E0,1.073867321E1,2.634626150E0,1.819664955E0,1.120587069E1
1.589294833E0,1.198236084E1,2.176759958E0,1.663249969E0,1.229152780E1
1.599328833E0,1.380910587E1,2.232300997E0,1.272264957E0,1.404611088E1
1.609362833E0,1.645424271E1,2.938632727E0,4.115297794E-1,1.671965975E1
1.619397833E0,1.936803055E1,3.725191355E0,8.459984511E-2,1.972320499E1
1.629431833E0,1.966407394E1,2.990396023E0,4.014194012E-1,1.989420544E1
1.639466833E0,1.959719276E1,3.057472706E0,8.012211323E-1,1.985044228E1
1.649500833E0,1.952326012E1,3.217830658E0,1.216444254E0,1.982402220E1
1.659534833E0,1.942956352E1,3.466762304E0,1.648812652E0,1.980517515E1
1.669569833E0,1.931595612E1,3.808669090E0,2.114372015E0,1.980107800E1
1.679603833E0,1.919158363E1,4.250939846E0,2.619965076E0,1.983057208E1
1.689638833E0,1.904300880E1,4.800626755E0,3.173970222E0,1.989362432E1
1.699672833E0,1.885388565E1,5.457702637E0,3.793644905E0,1.999117965E1
1.709706833E0,1.862085724E1,6.216213226E0,4.478091240E0,2.013531555E1
1.719741833E0,1.831866074E1,7.090970039E0,5.243534088E0,2.033100679E1
1.729775833E0,1.791174698E1,8.087321281E0,6.091102600E0,2.057515434E1
1.739810833E0,1.736089897E1,9.189677238E0,7.022061348E0,2.086049679E1
1.749844833E0,1.661311150E1,1.037491512E1,8.031753540E0,2.116939778E1
1.759878833E0,1.565639496E1,1.162073898E1,9.098093033E0,2.151603064E1
1.769913833E0,1.444834232E1,1.290731430E1,1.019817638E1,2.189420380E1
1.779947833E0,1.297102165E1,1.420488453E1,1.129811001E1,2.230859558E1
1.789982833E0,1.119661140E1,1.546334267E1,1.234671783E1,2.273588605E1
1.800016833E0,9.118803978E0,1.660759354E1,1.328853130E1,2.314194921E1
1.810050833E0,6.757884502E0,1.756912613E1,1.405695343E1,2.349342750E1
1.820085833E0,4.170132637E0,1.826364899E1,1.459511757E1,2.374801755E1
1.830119833E0,1.440410376E0,1.863006592E1,1.485237980E1,2.386938047E1
1.840153833E0,-1.327751637E0,1.862677765E1,1.481196690E1,2.383514492E1
1.850188833E0,-4.027794838E0,1.824972725E1,1.447704887E1,2.364023308E1
1.860222833E0,-6.558438778E0,1.753095436E1,1.387579155E1,2.329989423E1
1.870257833E0,-8.842141151E0,1.654024506E1,1.307074642E1,2.286061195E1
1.880291833E0,-1.083949852E1,1.536704445E1,1.212168503E1,2.237355652E1
1.890325833E0,-1.253455067E1,1.407689571E1,1.109382725E1,2.187114438E1
1.900360833E0,-1.394007492E1,1.275470066E1,1.004494190E1,2.139880687E1
1.910394833E0,-1.507484531E1,1.144928932E1,9.016906738E0,2.096763683E1
1.920429833E0,-1.598540401E1,1.019889832E1,8.043927193E0,2.059746181E1
1.930463833E0,-1.669950676E1,9.036983490E0,7.142712593E0,2.028691548E1
1.940497833E0,-1.725303268E1,7.961371899E0,6.324583530E0,2.002625617E1
1.950532833E0,-1.767899513E1,6.990357399E0,5.592661381E0,1.981640297E1
1.960566833E0,-1.799462700E1,6.108937263E0,4.943781853E0,1.963585227E1
1.970601833E0,-1.823740959E1,5.320980072E0,4.374932289E0,1.949502424E1
1.980635833E0,-1.841772652E1,4.614264011E0,3.882169485E0,1.937976580E1
1.990669833E0,-1.855414391E1,3.979486704E0,3.459470034E0,1.928886994E1
2.000704833E0,-1.865904236E1,3.408052444E0,3.099593878E0,1.921931751E1
2.010738833E0,-1.873310471E1,2.890110970E0,2.797582626E0,1.916007364E1
2.020773833E0,-1.879134941E1,2.423087597E0,2.553280115E0,1.911819567E1
2.030807833E0,-1.883352470E1,1.994928956E0,2.353672266E0,1.908457931E1
2.040841833E0,-1.886023331E1,1.601493597E0,2.201908827E0,1.905574938E1
2.050876833E0,-1.887743378E1,1.227128148E0,2.094297171E0,1.903285134E1
2.060910833E0,-1.888986397E1,8.673971891E-1,2.025395155E0,1.901792744E1
2.070944833E0,-1.889130020E1,5.152871609E-1,1.995509744E0,1.900338926E1
2.080979833E0,-1.888529778E1,1.671835035E-1,2.007849216E0,1.899246906E1
2.091013833E0,-1.886922455E1,-1.861118227E-1,2.056497812E0,1.898187177E1
2.101048833E0,-1.885167885E1,-5.504043102E-1,2.144508600E0,1.898124489E1
2.111082833E0,-1.882117653E1,-9.338403344E-1,2.274531841E0,1.898110215E1
2.121116833E0,-1.877987480E1,-1.339829803E0,2.448817730E0,1.898619366E1
2.131151833E0,-1.872933578E1,-1.779513240E0,2.667822123E0,1.900189362E1
2.141185833E0,-1.865258598E1,-2.258079290E0,2.937678099E0,1.901704074E1
2.151220833E0,-1.855603409E1,-2.781890154E0,3.255614758E0,1.904374809E1
2.161254833E0,-1.842549324E1,-3.364022255E0,3.635818005E0,1.907969128E1
2.171288833E0,-1.826210594E1,-4.013066769E0,4.075832367E0,1.913691793E1
2.181323833E0,-1.805317497E1,-4.739756584E0,4.582300663E0,1.921925853E1
2.191357833E0,-1.777601051E1,-5.550792217E0,5.162529945E0,1.932484306E1
2.201392833E0,-1.742422676E1,-6.450802326E0,5.817725182E0,1.946952632E1
2.211426833E0,-1.697411919E1,-7.449110985E0,6.554478168E0,1.966141299E1
2.221460833E0,-1.639155579E1,-8.541728020E0,7.364465714E0,1.989672269E1
2.231495833E0,-1.565562916E1,-9.722418785E0,8.248845100E0,2.019078000E1
2.241529833E0,-1.473050404E1,-1.097313499E1,9.189276695E0,2.053874989E1
2.251564833E0,-1.358095074E1,-1.225507164E1,1.016329002E1,2.092657325E1
2.261598833E0,-1.218458557E1,-1.354361248E1,1.113753986E1,2.135271315E1
2.271632833E0,-1.052219486E1,-1.476923561E1,1.206889629E1,2.178313942E1
2.281667833E0,-8.583745003E0,-1.585971928E1,1.290515232E1,2.217553450E1
2.291701833E0,-6.398057938E0,-1.674759293E1,1.359313297E1,2.249867281E1
2.301736833E0,-4.011844635E0,-1.736337471E1,1.407651520E1,2.270968866E1
2.311770833E0,-1.501236439E0,-1.767508125E1,1.431487370E1,2.279424965E1
2.321804833E0,1.049040198E0,-1.765300179E1,1.429213810E1,2.273750577E1
2.331839833E0,3.543689966E0,-1.732189369E1,1.401461411E1,2.256136406E1
2.341873833E0,5.891479969E0,-1.670765686E1,1.350167370E1,2.227443662E1
2.351907833E0,8.024437904E0,-1.586651611E1,1.280255318E1,2.190989058E1
2.361942833E0,9.902079582E0,-1.486204147E1,1.196783447E1,2.149791894E1
2.371976833E0,1.151459217E1,-1.375418377E1,1.105279255E1,2.106959010E1
2.382011833E0,1.286011600E1,-1.258184528E1,1.010335827E1,2.063403166E1
2.392045833E0,1.396551895E1,-1.139117908E1,9.159839630E0,2.021626431E1
2.402078833E0,1.485600185E1,-1.021541405E1,8.255986214E0,1.982969449E1
2.412113833E0,1.556713200E1,-9.085122108E0,7.411471844E0,1.948858531E1
2.422147833E0,1.613050461E1,-8.022796631E0,6.639115334E0,1.919990357E1
2.432182833E0,1.657209587E1,-7.036338329E0,5.942706108E0,1.895943497E1
2.442216833E0,1.692843819E1,-6.138798714E0,5.328657627E0,1.877901651E1
2.452250833E0,1.721367264E1,-5.320199490E0,4.793607235E0,1.864386544E1
2.462285833E0,1.744089317E1,-4.560291767E0,4.335203648E0,1.854117058E1
2.472319833E0,1.760709000E1,-3.868232965E0,3.951798916E0,1.845506866E1
2.482354833E0,1.774334526E1,-3.246440411E0,3.630991220E0,1.839972211E1
2.492388833E0,1.784449577E1,-2.692235231E0,3.364023685E0,1.835730959E1
2.502422833E0,1.791505241E1,-2.165084600E0,3.157344818E0,1.831953931E1
2.512457833E0,1.795928764E1,-1.659493566E0,2.999102116E0,1.828345003E1
2.522491833E0,1.798318672E1,-1.170721412E0,2.896634817E0,1.825256384E1
2.532526833E0,1.798256302E1,-6.940922141E-1,2.848227501E0,1.821995435E1
2.542560833E0,1.795092201E1,-2.199316025E-1,2.845626593E0,1.817640123E1
2.552594833E0,1.789485550E1,2.580827177E-1,2.896059990E0,1.812952353E1
2.562629833E0,1.782456398E1,7.463250756E-1,2.997408867E0,1.809023333E1
2.572663833E0,1.774402428E1,1.257443666E0,3.144044638E0,1.806423480E1
2.582698833E0,1.766183853E1,1.795824051E0,3.346199036E0,1.806550781E1
2.592732833E0,1.756101036E1,2.379248142E0,3.606063128E0,1.808462324E1
2.602766833E0,1.745305443E1,2.996584177E0,3.924643040E0,1.813812142E1
2.612801833E0,1.733350945E1,3.646066666E0,4.304333210E0,1.822831962E1
2.622835833E0,1.717818832E1,4.318062782E0,4.746994019E0,1.833765995E1
2.632870833E0,1.697305107E1,5.004945755E0,5.258784294E0,1.846046470E1
2.642904833E0,1.670471382E1,5.694997787E0,5.831201077E0,1.858718294E1
2.652938833E0,1.636262131E1,6.400764465E0,6.461069107E0,1.872032521E1
2.662973833E0,1.593498611E1,7.130543232E0,7.143527985E0,1.886261968E1
2.673007833E0,1.537869644E1,7.891510963E0,7.867268562E0,1.899142344E1
2.683041833E0,1.468084145E1,8.744771957E0,8.627718925E0,1.914250966E1
2.693076833E0,1.383945847E1,9.686216354E0,9.418626785E0,1.934073236E1
2.703110833E0,1.279770374E1,1.070742226E1,1.022799683E1,1.957145962E1
2.713145833E0,1.155220604E1,1.177449799E1,1.103544617E1,1.984624245E1
2.723179833E0,1.009947395E1,1.288918114E1,1.181280804E1,2.019090880E1
2.733213833E0,8.424964905E0,1.398794937E1,1.253088284E1,2.058314325E1
2.743248833E0,5.211795330E0,1.218501186E1,9.071878433E0,1.606039548E1
2.753282833E0,2.419589281E0,7.275769234E0,-1.169424248E1,1.398379553E1
2.763317833E0,9.622878075E0,1.811767769E1,-1.845852470E1,2.759650633E1
2.773351833E0,9.211135864E0,2.960759735E1,-7.668625355E0,3.194155068E1
2.783385833E0,4.538499355E0,1.658465385E1,-1.661882699E-1,1.719524174E1
2.793420833E0,-5.918639898E-1,1.067663908E0,1.024921894E0,1.593949212E0
2.803454833E0,-2.182840586E0,-4.025772095E0,8.571438789E-1,4.659005217E0
2.813489833E0,-3.100193262E0,-6.352151394E0,7.088173628E-1,7.103762922E0
2.823523833E0,-3.796152115E0,-7.538564205E0,7.681848407E-1,8.475307021E0
2.833557833E0,-4.253313065E0,-8.143730164E0,9.975066781E-1,9.241538431E0
2.843592833E0,-4.535326481E0,-8.352324486E0,1.289338470E0,9.591293150E0
2.853626833E0,-4.628926754E0,-8.258441925E0,1.535717726E0,9.590998637E0
2.863660833E0,-4.503014565E0,-7.813829422E0,1.691322327E0,9.175709325E0
2.873695833E0,-4.139887810E0,-6.924832344E0,1.729051352E0,8.251157049E0
2.883729833E0,-3.584037066E0,-5.568493843E0,1.553960323E0,6.802076011E0
2.893764833E0,-2.897096395E0,-3.876370430E0,1.057963490E0,4.953655416E0
2.903798833E0,-2.365287781E0,-2.349003077E0,3.233915567E-1,3.349176591E0
2.913832833E0,-2.246150970E0,-1.409575105E0,-2.853110731E-1,2.667114277E0
2.923867833E0,-2.427653551E0,-1.022907019E0,-6.542384624E-1,2.714381789E0
2.933901833E0,-2.532974005E0,-8.362657428E-1,-9.148662686E-1,2.819978367E0
2.943936833E0,-2.365914822E0,-6.733160019E-1,-1.222783566E0,2.747017843E0
2.953970833E0,-2.022702932E0,-7.285043597E-1,-1.561984777E0,2.657412689E0
2.964004833E0,-1.542649627E0,-1.103147745E0,-1.820443749E0,2.628824502E0
2.974039833E0,-1.068497539E0,-1.481824756E0,-1.979886651E0,2.693964133E0
2.984073833E0,-5.519770980E-1,-1.853312254E0,-2.034647703E0,2.806997738E0
2.994108833E0,-1.641104966E-1,-1.966438770E0,-2.004508495E0,2.812804295E0
3.004142833E0,5.213605240E-2,-1.809317350E0,-1.871000528E0,2.603265338E0
3.014176833E0,1.023508236E-1,-1.482089520E0,-1.597346425E0,2.181417117E0
3.024211833E0,7.605956495E-2,-1.071536303E0,-1.213656664E0,1.620783022E0
3.034245833E0,3.812336549E-2,-6.077740788E-1,-8.078548312E-1,1.011668004E0
3.044280833E0,1.661115140E-2,-1.483332217E-1,-4.037491381E-1,4.304556209E-1
3.054314833E0,2.068678662E-2,2.485198677E-1,-3.587956354E-2,2.519472382E-1
3.064348833E0,2.985764854E-2,4.795373678E-1,2.148029804E-1,5.262963868E-1
3.074383833E0,3.010225855E-2,6.092361808E-1,2.974244952E-1,6.786281753E-1
3.084417833E0,3.487544507E-2,6.509380937E-1,2.629379034E-1,7.029032931E-1
3.094452833E0,4.043538868E-2,6.400937438E-1,1.634590030E-1,6.618714884E-1
3.104486833E0,5.072690919E-2,5.993084908E-1,3.761186823E-2,6.026263677E-1
3.114520833E0,5.624950677E-2,5.402817726E-1,-6.567376107E-2,5.471576041E-1
3.124555833E0,5.449474975E-2,4.643435478E-1,-1.198001131E-1,4.826351368E-1
3.134589833E0,5.487225205E-2,3.850817084E-1,-1.199925244E-1,4.070590769E-1
3.144623833E0,4.475437105E-2,3.122836649E-1,-7.494328916E-2,3.242538168E-1
3.154658833E0,2.554798685E-2,2.496576011E-1,-2.095295861E-2,2.518345566E-1
3.164692833E0,3.071173793E-3,1.870309561E-1,1.481409371E-2,1.876418611E-1
3.174727833E0,-2.881722292E-3,1.108659878E-1,2.122383192E-2,1.129159981E-1
3.184761833E0,1.542813843E-4,3.254508227E-2,4.721821286E-3,3.288619435E-2
3.194795833E0,-4.749665037E-3,-2.712522633E-2,-1.660261676E-2,3.215562322E-2
3.204830833E0,-8.360378444E-3,-6.804975867E-2,-2.078883909E-2,7.164385119E-2
3.214864833E0,-7.960504852E-3,-7.897758484E-2,-1.617558300E-2,8.100912313E-2
