"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.044651667E-1,-6.285661459E-1,2.281453162E-1,-2.216793597E-1,7.044767020E-1
8.144851667E-1,-3.914861381E-1,2.401401848E-1,-1.057061926E-1,4.712775231E-1
8.245041667E-1,-1.923849881E-1,2.990466654E-1,-4.079960752E-3,3.556086864E-1
8.345241667E-1,1.737222634E-2,3.081316352E-1,2.605645219E-3,3.086319624E-1
8.445441667E-1,2.221724987E-1,1.748587787E-1,-6.899689883E-2,2.910271185E-1
8.545641667E-1,3.598300815E-1,7.299882825E-3,-1.558884978E-1,3.922144816E-1
8.645841667E-1,4.296248853E-1,-8.170908689E-2,-2.221806943E-1,4.905284680E-1
8.746041667E-1,4.647254646E-1,-2.921118401E-2,-2.867527008E-1,5.468547907E-1
8.846231667E-1,4.720590115E-1,6.267532706E-2,-3.390808702E-1,5.845885249E-1
8.946431667E-1,4.343258440E-1,1.300715357E-1,-3.520737290E-1,5.740326244E-1
9.046631667E-1,3.413040340E-1,2.242105603E-1,-3.184798360E-1,5.178689264E-1
9.146831667E-1,1.950650513E-1,2.365635037E-1,-3.011332750E-1,4.297602993E-1
9.247031667E-1,2.695513517E-2,1.208350360E-1,-2.699601650E-1,2.969952457E-1
9.347231667E-1,-1.683837771E-1,-3.304400668E-2,-2.065847814E-1,2.685559061E-1
9.447421667E-1,-3.466086388E-1,-9.576624632E-2,-1.324927211E-1,3.832271435E-1
9.547621667E-1,-4.621939659E-1,-2.538696397E-3,-8.585661650E-2,4.701075044E-1
9.647821667E-1,-5.870807767E-1,1.632159203E-1,-2.037880383E-2,6.096872728E-1
9.748021667E-1,-7.289717793E-1,1.793819666E-1,4.688813910E-2,7.521809906E-1
9.848221667E-1,-8.509021997E-1,7.166795433E-3,4.692275822E-2,8.522251239E-1
9.948411667E-1,-9.169806838E-1,-1.468415409E-1,-8.097511716E-3,9.286988652E-1
1.004861167E0,-9.512318373E-1,-2.234835923E-1,-1.069639027E-1,9.829690742E-1
1.014881167E0,-9.620648623E-1,-2.067293227E-1,-2.054090649E-1,1.005235642E0
1.024901167E0,-9.842244387E-1,-2.211165130E-1,-2.943698168E-1,1.050830075E0
1.034921167E0,-1.037221551E0,-2.965002656E-1,-3.497082889E-1,1.134035643E0
1.044941167E0,-1.088244796E0,-3.326510787E-1,-3.564242423E-1,1.192464556E0
1.054960167E0,-1.117495298E0,-2.492492646E-1,-3.111688793E-1,1.186485149E0
1.064980167E0,-1.136391282E0,-1.774238655E-3,-2.471864522E-1,1.162965793E0
1.075000167E0,-1.184340119E0,2.351956964E-1,-1.747499853E-1,1.220047577E0
1.085020167E0,-1.205747962E0,4.190046787E-1,-1.188464984E-1,1.281997488E0
1.095040167E0,-1.202537179E0,5.534920692E-1,-7.687768340E-2,1.326031416E0
1.105060167E0,-1.207021356E0,6.502209902E-1,-8.800011128E-2,1.373838385E0
1.115079167E0,-1.291766405E0,7.057060599E-1,-1.131766886E-1,1.476309741E0
1.125099167E0,-1.345750332E0,6.477817893E-1,-1.433670819E-1,1.500406386E0
1.135119167E0,-1.392629147E0,6.786838770E-1,-1.070098206E-1,1.552893701E0
1.145139167E0,-1.392877698E0,5.292165875E-1,-2.126828954E-2,1.490178116E0
1.155159167E0,-1.401746988E0,2.611260414E-1,7.332221419E-2,1.427745627E0
1.165178167E0,-1.436985850E0,1.809736788E-1,1.671134233E-1,1.457946056E0
1.175198167E0,-1.455473542E0,1.261513680E-1,2.497650981E-1,1.482126852E0
1.185218167E0,-1.464923263E0,1.440470219E-1,3.361484706E-1,1.509882613E0
1.195238167E0,-1.438274622E0,1.652834713E-1,5.050467253E-1,1.533305158E0
1.205258167E0,-1.497786641E0,1.127765235E-2,5.305292010E-1,1.589010145E0
1.215278167E0,-1.592429161E0,-2.021455467E-1,4.534589946E-1,1.668028332E0
1.225297167E0,-1.631923914E0,-2.411342263E-1,4.210179448E-1,1.702520921E0
1.235317167E0,-1.679811716E0,-1.906896383E-1,4.037139416E-1,1.738135463E0
1.245337167E0,-1.687971950E0,-3.257997930E-1,3.362725973E-1,1.751706045E0
1.255357167E0,-1.653535366E0,-5.592800379E-1,2.126313448E-1,1.758461105E0
1.265377167E0,-1.609010220E0,-7.712231874E-1,9.294623137E-2,1.786711531E0
1.275397167E0,-1.577820897E0,-7.537504435E-1,1.630795188E-2,1.748692215E0
1.285416167E0,-1.446948886E0,-5.356921554E-1,4.331400245E-2,1.543535962E0
1.295436500E0,-1.392531395E0,-6.601351500E-1,2.676661313E-2,1.541310661E0
1.305456500E0,-1.348553896E0,-7.346501350E-1,3.273788025E-5,1.535678492E0
1.315476500E0,-1.262849927E0,-6.224933267E-1,-7.004757412E-3,1.407954881E0
1.325496500E0,-1.167471766E0,-4.574393630E-1,2.118453756E-2,1.254069329E0
1.335516500E0,-1.072109222E0,-3.151428699E-1,1.069014370E-1,1.122568987E0
1.345535500E0,-1.016901970E0,-2.682997286E-1,2.001722604E-1,1.070580821E0
1.355555500E0,-9.437666535E-1,-3.045381308E-1,2.450164557E-1,1.021504789E0
1.365575500E0,-8.428981304E-1,-3.825165331E-1,2.609991729E-1,9.617259093E-1
1.375595500E0,-6.982600689E-1,-4.263756573E-1,2.689481378E-1,8.612179897E-1
1.385615500E0,-5.367710590E-1,-5.492160916E-1,3.069581091E-1,8.270337151E-1
1.395634500E0,-3.806948066E-1,-6.152306795E-1,3.646252751E-1,8.101783236E-1
1.405654500E0,-2.561326325E-1,-7.015796900E-1,4.355846643E-1,8.646108874E-1
1.415674500E0,-1.596513093E-1,-6.633663774E-1,4.721146226E-1,8.297202589E-1
1.425694500E0,-2.851219662E-2,-4.678397477E-1,4.643592238E-1,6.597851647E-1
1.435714500E0,4.435084388E-2,-3.311536610E-1,4.281992912E-1,5.431246428E-1
1.445734500E0,5.669219792E-2,-2.998431325E-1,3.768287897E-1,4.848915819E-1
1.455753500E0,1.897886023E-2,-3.382982612E-1,3.022079170E-1,4.540215146E-1
1.465773500E0,-5.345459282E-2,-3.108434677E-1,2.046315670E-1,3.759722505E-1
1.475793500E0,-1.057223007E-1,-2.472925186E-1,8.607862145E-2,2.823832922E-1
1.485813500E0,-1.051073745E-1,-9.609687328E-2,-3.297373280E-2,1.461828864E-1
1.495833500E0,-1.419556737E-1,2.463566512E-2,-1.254405528E-1,1.910331426E-1
1.505853500E0,-2.438599318E-1,4.865205288E-2,-2.172285169E-1,3.301861856E-1
1.515872500E0,-3.643355370E-1,3.742243722E-2,-3.234035075E-1,4.886007071E-1
1.525892500E0,-4.810845256E-1,8.459580690E-2,-4.749341607E-1,6.812937900E-1
1.535912500E0,-5.957489610E-1,3.170969486E-1,-6.320077181E-1,9.246085956E-1
1.545932500E0,-6.499749422E-1,5.300454497E-1,-7.815231681E-1,1.146383037E0
1.555952500E0,-6.101135015E-1,5.738459826E-1,-8.767781258E-1,1.212550031E0
1.565971500E0,-4.833515882E-1,6.357005239E-1,-8.819920421E-1,1.189812538E0
1.575991500E0,-3.224865794E-1,7.386941910E-1,-7.570508122E-1,1.105799545E0
1.586011500E0,-2.330661565E-1,5.511464477E-1,-3.953447938E-1,7.172027231E-1
1.596031500E0,-8.652326465E-2,4.840350151E-1,-1.511424333E-1,5.144124865E-1
1.606051500E0,4.006796330E-2,4.667910337E-1,4.320466891E-2,4.704954349E-1
1.616071500E0,1.727334410E-1,4.897361100E-1,1.721185446E-1,5.470860010E-1
1.626090500E0,2.916925848E-1,6.292732358E-1,2.221228480E-1,7.282911018E-1
1.636110500E0,4.034856856E-1,6.544868350E-1,2.560012341E-1,8.103643301E-1
1.646130500E0,5.154691935E-1,5.983143449E-1,2.868806124E-1,8.402315338E-1
1.656150500E0,6.106089950E-1,5.809578300E-1,2.673204243E-1,8.842033444E-1
1.666170500E0,7.056233883E-1,5.221206546E-1,2.349616736E-1,9.086920997E-1
1.676190500E0,8.036921024E-1,4.289398491E-1,1.581500322E-1,9.246198259E-1
1.686209500E0,8.971315026E-1,3.121336102E-1,1.083473191E-1,9.560394684E-1
1.696229500E0,9.701566100E-1,2.856386304E-1,6.935060769E-2,1.013707444E0
1.706249500E0,1.066221833E0,3.516386747E-1,4.335283488E-2,1.123547161E0
1.716269500E0,1.095283508E0,2.752628326E-1,-9.396743844E-4,1.129343382E0
1.726289500E0,1.094475865E0,1.427915990E-1,-6.289998442E-2,1.105542070E0
1.736308500E0,1.090144157E0,1.354846805E-1,-9.704144299E-2,1.102808879E0
1.746328500E0,1.047208190E0,1.364247799E-1,-1.529960483E-1,1.067082239E0
1.756348500E0,9.669616818E-1,1.380948424E-1,-1.986672133E-1,9.967716596E-1
1.766368500E0,8.331916332E-1,1.144949719E-1,-2.004669756E-1,8.645833705E-1
1.776388500E0,6.957521439E-1,1.180489659E-1,-1.581471413E-1,7.231992273E-1
1.786408500E0,5.503765345E-1,1.061417088E-1,-9.641452879E-2,5.687496403E-1
1.796427500E0,3.839588463E-1,1.027761400E-1,-4.195721075E-2,3.996845483E-1
1.806447500E0,2.217936218E-1,9.317490458E-2,1.425519679E-2,2.409920832E-1
1.816467500E0,3.404338285E-2,7.288222015E-2,6.907242537E-2,1.060272129E-1
1.826487500E0,-1.140358374E-1,6.743711978E-2,1.335187852E-1,1.880936026E-1
1.836507500E0,-2.368801534E-1,-1.563585550E-2,2.043278217E-1,3.132196446E-1
1.846527500E0,-3.311315477E-1,-1.066911966E-1,2.366228998E-1,4.207392423E-1
1.856546500E0,-3.953193724E-1,-6.463263184E-2,2.148560137E-1,4.545524061E-1
1.866566500E0,-4.754493535E-1,-4.397981614E-2,1.577421278E-1,5.028607072E-1
1.876586500E0,-5.776324868E-1,-1.051132753E-1,9.916482121E-2,5.954340872E-1
1.886606500E0,-6.684012413E-1,-2.181793749E-1,4.525711387E-2,7.045641670E-1
1.896626500E0,-7.172235847E-1,-3.141441941E-1,2.878547460E-2,7.835335657E-1
1.906645500E0,-7.574999332E-1,-3.481996357E-1,4.451277107E-2,8.348835380E-1
1.916665500E0,-7.987807989E-1,-3.946049511E-1,7.945697755E-2,8.944703704E-1
1.926685500E0,-8.407714367E-1,-4.472021163E-1,1.201519445E-1,9.598556304E-1
1.936705500E0,-8.657580018E-1,-4.374563992E-1,1.285379678E-1,9.784820019E-1
1.946725500E0,-8.490314484E-1,-3.427447975E-1,1.145489141E-1,9.227404024E-1
1.956745500E0,-7.804409862E-1,-1.735445261E-1,8.004039526E-2,8.035000313E-1
1.966764500E0,-6.971857548E-1,-3.198447451E-2,5.932392925E-2,7.004358014E-1
1.976784500E0,-6.100125313E-1,-3.932327405E-2,7.793716341E-2,6.162270764E-1
1.986804500E0,-5.292204618E-1,-2.766209096E-2,9.083911777E-2,5.376720504E-1
1.996824500E0,-4.468363225E-1,2.074098587E-2,9.433432668E-2,4.571562674E-1
2.006844500E0,-3.539386094E-1,7.353789359E-2,9.486962110E-2,3.737386868E-1
2.016863500E0,-2.457105070E-1,8.915032446E-2,8.094359934E-2,2.736298593E-1
2.026883500E0,-1.616267860E-1,9.482605755E-2,5.069967359E-2,1.941279373E-1
2.036903500E0,-7.571400702E-2,1.228024513E-1,-1.720282598E-4,1.442673993E-1
2.046923500E0,2.716630511E-2,1.641325802E-1,-4.084116220E-2,1.713053196E-1
2.056943500E0,8.142565191E-2,1.293929368E-1,-6.823586673E-2,1.674180468E-1
2.066963500E0,1.050180644E-1,6.119897589E-2,-8.143661916E-2,1.463080020E-1
2.076982500E0,1.482232511E-1,3.034414910E-2,-6.300118566E-2,1.638903565E-1
2.087002500E0,1.679982990E-1,-3.727564216E-2,-3.567688167E-2,1.757433977E-1
2.097022500E0,1.684758365E-1,-1.558887810E-1,1.223355299E-3,2.295363067E-1
2.107042500E0,1.593449265E-1,-2.479478717E-1,3.210563585E-2,2.964788770E-1
2.117062500E0,1.442962736E-1,-3.122798204E-1,6.799468398E-2,3.506613436E-1
2.127082500E0,9.881961346E-2,-3.743876815E-1,8.808663487E-2,3.971028926E-1
2.137101500E0,3.739491105E-2,-3.626292348E-1,8.948161453E-2,3.753735481E-1
2.147121500E0,-3.278790787E-2,-3.305852711E-1,7.143736631E-2,3.398013621E-1
2.157141500E0,-1.158796847E-1,-2.916892171E-1,4.487084597E-2,3.170553477E-1
2.167161500E0,-2.040713280E-1,-2.843396962E-1,3.918259963E-2,3.521781451E-1
2.177181500E0,-2.861157358E-1,-2.668494582E-1,5.338260531E-2,3.948677629E-1
2.187200500E0,-3.578530550E-1,-2.114722133E-1,6.881722063E-2,4.213254274E-1
2.197220500E0,-4.400298297E-1,-1.742295623E-1,9.467667341E-2,4.826446560E-1
2.207240500E0,-5.299722552E-1,-1.818552613E-1,1.062371880E-1,5.702878812E-1
2.217260500E0,-5.530312657E-1,-1.872949004E-1,9.923686087E-2,5.922591622E-1
2.227280500E0,-5.628154278E-1,-1.217883229E-1,6.724909693E-2,5.797551573E-1
2.237300500E0,-5.845428109E-1,-4.767343402E-2,9.246795438E-3,5.865565253E-1
2.247319500E0,-5.906006694E-1,7.141613867E-3,-6.805332005E-2,5.945514340E-1
2.257339500E0,-5.704243779E-1,4.134972394E-2,-1.468431652E-1,5.904715791E-1
2.267359500E0,-5.353090167E-1,6.846389174E-2,-1.916415244E-1,5.726862332E-1
2.277379500E0,-4.796242714E-1,5.826891586E-2,-2.078588605E-1,5.259657918E-1
2.287399500E0,-3.899260759E-1,8.746754378E-2,-1.779467613E-1,4.374448145E-1
2.297419875E0,-2.852240503E-1,1.617439836E-1,-1.215166897E-1,3.496858318E-1
2.307438875E0,-2.110097408E-1,2.141249031E-1,-4.006018117E-2,3.032810626E-1
2.317458875E0,-1.615720987E-1,1.970398426E-1,3.358443081E-2,2.570178139E-1
2.327478875E0,-9.952975810E-2,1.293638647E-1,8.167898655E-2,1.825175035E-1
2.337498875E0,-1.915420778E-2,5.672547966E-2,8.988279104E-2,1.079980548E-1
2.347518875E0,6.178858131E-2,2.596676908E-2,6.001943722E-2,8.996907648E-2
2.357537875E0,1.227543801E-1,8.495386690E-2,7.570190355E-3,1.494761022E-1
2.367557875E0,1.426897347E-1,1.456971020E-1,-4.009639844E-2,2.078358176E-1
2.377577875E0,1.469728500E-1,1.594808996E-1,-8.055775613E-2,2.313541182E-1
2.387597875E0,1.432167292E-1,1.486625969E-1,-9.271854907E-2,2.262925730E-1
2.397617875E0,1.472321302E-1,1.800897717E-1,-8.303764462E-2,2.469916526E-1
2.407637875E0,1.563279033E-1,2.692345679E-1,-5.590669438E-2,3.163087485E-1
2.417656875E0,1.083348840E-1,2.931948006E-1,-1.577776298E-2,3.129673721E-1
2.427676875E0,1.417509280E-2,2.748400271E-1,1.028792560E-2,2.753975584E-1
2.437696875E0,-8.074356616E-2,2.689927220E-1,1.052790694E-2,2.810470509E-1
2.447716875E0,-1.689402759E-1,2.608897984E-1,-4.067547154E-3,3.108389433E-1
2.457736875E0,-2.403350770E-1,2.081071436E-1,-3.493710607E-2,3.198282881E-1
2.467755875E0,-3.208517730E-1,1.983812749E-1,-7.508692890E-2,3.846284407E-1
2.477775875E0,-3.908302784E-1,2.688457966E-1,-1.018558815E-1,4.851813985E-1
2.487795875E0,-4.517743289E-1,3.332588673E-1,-1.225281358E-1,5.746082674E-1
2.497815875E0,-5.088595748E-1,3.449870944E-1,-1.173116267E-1,6.258723352E-1
2.507835875E0,-5.166357160E-1,4.007603526E-1,-9.977924079E-2,6.614206076E-1
2.517855875E0,-5.009260774E-1,4.024270177E-1,-7.693260908E-2,6.471422300E-1
2.527874875E0,-4.871290624E-1,2.911249995E-1,-6.063219532E-2,5.707230080E-1
2.537894875E0,-4.566982090E-1,1.725286543E-1,-4.409643263E-2,4.901876029E-1
2.547914875E0,-4.047465920E-1,5.432904512E-2,-3.847955912E-2,4.101854768E-1
2.557934875E0,-3.424661756E-1,-9.075826406E-2,-2.587161958E-2,3.552315929E-1
2.567954875E0,-2.506116331E-1,-2.168256640E-1,-1.619955152E-2,3.317860526E-1
2.577973875E0,-1.203297377E-1,-3.105481863E-1,-6.036923733E-3,3.331003846E-1
2.587993875E0,4.187155515E-3,-3.594843149E-1,1.107947901E-2,3.596793847E-1
2.598013875E0,9.211897850E-2,-3.478036225E-1,2.211251482E-2,3.604750051E-1
2.608033875E0,1.619904786E-1,-3.004744649E-1,2.542761713E-2,3.423045178E-1
2.618053875E0,2.320116013E-1,-2.460083663E-1,2.365947701E-2,3.389826991E-1
2.628073875E0,2.712876201E-1,-1.746969074E-1,2.504671738E-2,3.236407272E-1
2.638092875E0,2.702961862E-1,-9.750375897E-2,4.968569428E-2,2.916087782E-1
2.648112875E0,2.305996716E-1,-9.513984434E-3,7.494338602E-2,2.426586812E-1
2.658132875E0,1.721630543E-1,2.145664394E-2,1.012465730E-1,2.008765128E-1
2.668152875E0,1.065853685E-1,3.515008464E-2,1.257697493E-1,1.685645249E-1
2.678172875E0,3.677396104E-2,4.307885095E-2,1.257301122E-1,1.378991397E-1
2.688191875E0,-1.369773503E-2,4.369563982E-2,1.001696289E-1,1.101403261E-1
2.698211875E0,-5.259553343E-2,1.241161898E-1,5.571010336E-2,1.458586107E-1
2.708231875E0,-1.021612287E-1,2.312982976E-1,6.042150315E-3,2.529275128E-1
2.718251875E0,-1.543605775E-1,2.959335446E-1,-3.597528860E-2,3.357053352E-1
2.728271875E0,-1.989679933E-1,2.971807122E-1,-6.975536048E-2,3.643767945E-1
2.738291875E0,-2.390652746E-1,2.634496391E-1,-6.976492703E-2,3.625259479E-1
2.748310875E0,-2.710362375E-1,2.134604901E-1,-5.273960158E-2,3.490092956E-1
2.758330875E0,-3.037286997E-1,1.482411474E-1,-5.525302887E-2,3.424608853E-1
2.768350875E0,-3.278050125E-1,7.695339620E-2,-6.580553949E-2,3.430864620E-1
2.778370875E0,-3.314830959E-1,3.593218699E-2,-8.399572968E-2,3.438421840E-1
2.788390875E0,-3.208253980E-1,2.455702797E-2,-9.612296522E-2,3.358148419E-1
2.798409875E0,-3.286750317E-1,1.816497743E-2,-1.034967154E-1,3.450634912E-1
2.808429875E0,-3.285432160E-1,3.342409059E-2,-1.099737883E-1,3.480690287E-1
2.818449875E0,-2.959108949E-1,9.873031825E-2,-1.164466515E-1,3.329726056E-1
2.828469875E0,-2.774599791E-1,1.669053733E-1,-9.931293875E-2,3.386805330E-1
2.838489875E0,-2.676634789E-1,2.382295430E-1,-7.060944289E-2,3.652160271E-1
2.848509875E0,-2.294662893E-1,2.933865488E-1,-3.959133849E-2,3.745636381E-1
2.858528875E0,-2.043506950E-1,2.519021630E-1,-1.388594415E-2,3.246640198E-1
2.868548875E0,-1.596119851E-1,1.657475680E-1,1.432412211E-2,2.305502604E-1
2.878568875E0,-1.077769920E-1,1.177134067E-1,5.476109684E-2,1.687338254E-1
2.888588875E0,-5.041037500E-2,9.493006766E-2,9.725582600E-2,1.449538525E-1
2.898608875E0,-2.581522800E-3,7.416065782E-2,1.251363456E-1,1.454839250E-1
2.908627875E0,4.409836605E-2,7.990349829E-2,1.235736087E-1,1.536218464E-1
2.918647875E0,9.113901854E-2,1.011321694E-1,1.019278690E-1,1.700685946E-1
2.928667875E0,1.310313046E-1,7.657835633E-2,6.783728302E-2,1.662388174E-1
2.938687875E0,1.834999025E-1,4.678177461E-2,3.452694044E-2,1.924911901E-1
2.948707875E0,2.213697881E-1,3.934969008E-2,1.941590011E-2,2.256766677E-1
2.958726875E0,2.387406975E-1,2.814723551E-2,1.642754674E-2,2.409548750E-1
2.968746875E0,2.512754202E-1,-1.017618366E-2,3.797119111E-2,2.543318754E-1
2.978766875E0,2.618660927E-1,-3.994007036E-2,5.937103927E-2,2.714663515E-1
2.988786875E0,2.649745345E-1,-1.465335581E-2,6.688062102E-2,2.736772593E-1
2.998806875E0,2.663419545E-1,1.213524677E-2,6.219929829E-2,2.737773797E-1
3.008826875E0,2.695646584E-1,-1.164198667E-2,4.799639434E-2,2.740516280E-1
3.018845875E0,2.534082532E-1,-4.090587422E-2,4.738458246E-2,2.610255390E-1
3.028865875E0,2.181272358E-1,-7.373679429E-2,4.957130551E-2,2.355290219E-1
3.038885875E0,1.774523109E-1,-1.211064234E-1,4.800198600E-2,2.201369553E-1
3.048905875E0,1.288352460E-1,-1.836840659E-1,2.846716531E-2,2.261608635E-1
3.058925875E0,7.605404407E-2,-2.147627026E-1,2.108931309E-3,2.278413563E-1
3.068945875E0,3.238458931E-2,-2.085165232E-1,-1.366390660E-2,2.114582806E-1
3.078964875E0,1.419952884E-2,-1.662875563E-1,-1.560846623E-2,1.676210077E-1
